-1.08	0.35	-1.31	-0.07	600.96
2.54	-1.49	1.62	2.69	6352.3
1.15	3.31	-0.43	-1.17	13550.32
3.15	2.36	2.35	2.1	7935.37
2.51	0.74	2.93	1.4	8827.41
2.26	2.74	-1.1	-1.42	8670.35
-0.64	-0.28	0.47	-1.18	263.75
3.3	-0.48	1.67	2.28	13168.76
-0.4	1.01	1.04	2.97	430.86
1.94	0.81	2.26	0.55	3209.3
1.2	-1.25	1.34	1.88	734.49
1.25	-1.33	1.57	1.51	937.61
1.38	1.15	-0.3	-0.1	325.63
3.36	3.27	0.76	-0.33	16390.8
0.14	-1.38	1.12	-1.19	861.34
3.08	-1.44	1.1	1.72	12069.71
-0.18	2.4	-0.51	0.95	4545.07
-0.03	3.29	3.1	1.62	13442.71
0.82	-0.07	-1.23	1.71	217.65
1.26	-1.46	2.64	-1.04	7378.81
0.59	-0.95	1.36	-0.94	971.72
-0.78	-1.16	3.25	1.24	9379.19
-0.26	3.35	-1.36	2.51	16965.64
-1.06	3.33	1.73	2.53	9277.35
2.16	1.81	-0.87	-0.16	2624.03
0.15	2.64	2.32	-0.46	6265.53
1.51	-0.51	0.94	3.19	1359.18
1.07	-0.36	0.72	2.13	522.99
1.57	0.03	1.22	1.98	766.98
-0.36	2.52	-0.02	0.37	4648.46
1.67	-0.52	0.67	0.91	1134.98
0.33	-1.42	3.42	-0.05	14240.72
0.83	-0.83	-0.7	-1.18	708.77
1.0	2.47	-1.29	1.36	5695.28
-0.58	3.49	0.13	-0.52	15553.29
1.39	0.01	2.13	-0.32	3184.45
1.22	-1.03	0.33	1.5	885.79
1.67	-0.95	1.2	1.54	1412.08
3.31	-1.25	1.31	2.94	15065.55
0.31	1.9	0.19	-0.62	1540.03
1.82	2.35	3.35	3.18	7040.8
-0.96	-0.83	-0.34	3.22	1385.39
-1.3	-0.64	1.13	-0.38	877.32
3.46	2.28	1.21	1.47	10991.18
3.3	3.5	-0.15	1.65	21114.95
3.11	-0.79	-0.49	0.32	11080.19
0.08	1.78	-1.4	1.83	2410.5
3.21	-0.35	-0.14	-1.02	11473.96
3.08	0.19	1.39	3.28	9012.43
-0.71	1.07	0.04	-1.06	270.65
2.92	-1.12	0.67	3.15	10077.34
0.73	-0.65	0.24	-0.52	179.99
0.16	1.57	3.2	-0.18	11156.06
0.94	2.4	2.72	2.25	3809.63
-0.51	3.3	1.34	-1.13	10907.95
-1.26	-0.3	-0.93	-0.56	673.9
-1.12	0.12	-0.12	1.97	519.45
0.12	-0.08	-0.68	1.75	218.56
-0.86	2.17	-1.04	2.17	3637.04
-1.05	-0.61	2.22	3.17	952.22
2.55	-0.35	1.97	-1.06	7483.42
-1.34	2.77	2.62	2.45	4608.05
-0.78	-0.51	2.37	3.46	1042.8
-1.46	-0.57	-1.45	3.36	1217.54
1.4	0.57	2.5	0.21	4317.07
-1.47	-1.35	-1.42	0.68	2480.1
2.91	2.85	0.42	-0.48	9139.65
2.0	0.2	3.37	0.98	13328.15
0.97	0.64	3.47	2.83	9435.96
0.42	1.09	-0.98	3.05	994.44
1.58	3.21	2.39	-0.92	10719.85
1.69	0.54	2.95	2.04	5686.52
2.37	3.39	-0.32	0.64	14486.71
-0.7	0.03	-0.16	2.29	541.68
1.15	-0.61	-0.01	2.62	1078.08
0.51	1.71	-1.13	-1.1	2424.04
-0.18	-0.56	-0.35	2.8	801.68
-0.11	-1.15	3.43	1.74	10640.82
1.93	0.49	2.08	3.49	1457.23
3.09	0.22	-0.55	2.84	9388.42
-1.2	-0.82	-1.32	3.14	1116.59
2.15	3.32	1.52	3.49	9345.33
2.08	-1.38	2.62	1.58	6109.45
2.75	2.65	0.23	2.78	7777.16
1.16	2.88	2.51	2.2	5268.29
2.96	-0.09	-1.13	3.05	8288.56
0.24	-0.88	-0.5	3.14	1091.89
-1.09	-0.01	1.17	-1.3	998.13
-1.18	1.44	0.47	1.1	339.89
2.54	0.98	-0.87	0.05	3384.72
-0.86	0.75	3.03	-0.15	9323.08
-0.93	2.88	0.66	-0.05	6265.42
0.48	1.45	1.26	-0.56	681.48
0.49	-0.81	3.24	1.51	8864.17
3.12	-1.08	2.64	2.75	13704.29
3.23	2.17	2.1	1.48	8374.23
2.26	0.17	0.57	-1.2	2702.26
3.08	2.22	1.04	2.73	7069.56
0.88	-1.38	1.14	1.52	533.13
2.97	-1.18	-0.96	-1.13	10988.56
-0.6	0.27	-1.21	2.85	365.44
-1.08	2.69	2.31	-0.5	6073.69
1.88	2.03	0.62	1.37	1551.07
0.58	2.71	1.41	-0.28	4602.45
0.14	-1.3	-0.54	-0.72	782.16
-0.81	0.77	2.22	-1.48	4377.62
1.29	-0.39	2.93	0.43	7849.59
-1.34	0.84	0.99	1.86	182.33
3.48	0.65	-1.4	0.14	13809.5
-1.37	-0.11	3.49	-0.98	18936.23
0.87	-0.8	2.13	-0.49	2995.91
2.11	-0.21	-0.42	3.01	3002.7
1.77	0.53	-0.83	2.89	1289.57
-0.14	1.84	0.4	1.15	1323.14
-0.05	1.92	-0.93	2.55	2788.43
0.31	3.06	2.09	1.75	6860.35
-0.97	1.49	1.13	-1.18	756.76
-1.42	0.91	-0.2	-1.47	463.43
-0.61	-1.41	1.68	0.65	807.88
-0.7	1.65	2.69	-0.49	6110.1
1.13	-1.18	0.36	2.36	1212.87
0.16	-0.94	-0.68	1.28	411.86
0.09	0.41	1.67	3.09	252.41
3.07	0.46	-0.21	-0.73	8120.68
-0.17	1.89	3.16	2.26	6338.67
3.17	2.95	2.88	-0.95	16987.53
1.01	0.5	-0.26	-0.79	128.45
1.91	3.23	0.3	1.91	10622.58
1.2	0.9	1.97	2.44	372.33
2.05	1.17	0.39	1.14	1114.53
2.19	-0.4	1.1	-1.46	3504.58
1.95	-0.72	3.26	2.92	8746.62
3.1	1.05	-1.27	-0.84	8501.47
-0.94	2.05	3.16	-1.06	12454.79
1.06	0.04	1.34	0.74	409.02
2.65	1.01	0.85	0.48	3626.53
2.05	1.07	2.18	2.57	1567.19
2.52	-1.14	2.26	1.74	6845.4
2.43	-0.56	2.23	1.2	5976.22
1.39	-0.67	2.02	2.57	1156.04
-1.48	-0.48	-1.29	1.59	958.4
0.52	-0.94	1.39	1.91	176.35
2.34	2.02	1.93	2.41	1833.14
2.77	-0.35	2.67	0.04	12118.66
-0.29	-1.46	3.44	2.29	9531.31
3.4	2.08	-0.19	-0.06	11036.09
2.08	0.3	3.18	-1.36	15744.0
-1.18	1.04	-1.08	2.21	597.66
1.11	1.15	1.47	0.49	282.3
0.54	1.13	2.12	0.63	1636.21
1.14	-0.94	0.74	3.48	1367.39
-1.18	-0.93	3.23	-0.29	12610.23
1.93	-0.08	1.3	2.57	1694.63
2.88	2.79	3.43	1.14	16227.15
-1.39	2.59	-0.42	-1.47	5405.58
3.11	2.47	3.09	0.22	14805.9
-0.89	-0.12	3.2	0.51	10574.95
-0.51	-0.42	-1.23	-1.14	957.11
1.28	-0.23	-0.46	2.86	1080.52
0.87	0.52	1.91	1.41	776.43
1.74	1.47	3.39	-0.85	15632.9
1.32	1.28	2.42	2.15	1458.41
3.29	1.13	-1.18	1.28	10012.47
-0.85	1.04	-0.03	1.51	365.87
3.39	-1.19	2.0	3.28	16181.01
-0.39	1.58	-0.64	2.87	1797.91
0.54	3.31	0.29	1.46	12483.0
2.81	1.64	-0.6	2.33	5390.36
0.58	0.32	-0.1	0.06	6.22
-0.95	3.4	2.76	-0.64	15199.21
-1.33	1.41	0.12	1.57	610.22
-1.06	0.58	2.08	-0.81	2977.41
2.91	3.05	1.69	3.3	8758.63
0.27	-1.11	2.54	-0.35	4944.52
0.09	-1.23	1.84	1.9	391.2
2.45	2.17	-0.93	-1.34	5141.88
-0.12	2.04	1.43	2.8	1216.01
-1.38	2.75	-0.52	3.35	7563.62
1.14	1.62	3.01	-0.66	9477.61
0.41	0.69	1.57	0.72	452.14
2.57	2.33	2.91	-0.32	10192.91
0.05	0.61	3.23	-0.31	12400.68
1.77	1.04	-1.47	2.04	1097.25
0.4	0.03	3.35	2.98	7924.04
-1.41	-1.22	0.74	-0.16	1146.07
3.21	2.11	2.01	2.22	7649.13
-0.24	2.65	-0.09	1.79	6053.78
3.1	1.7	2.15	2.61	6722.81
0.0	-0.23	2.28	1.53	1851.15
-0.06	2.63	-0.69	3.49	7391.29
-1.33	-0.16	0.01	0.97	473.92
1.13	-0.34	1.91	0.03	1895.13
-0.0	-0.63	1.41	2.24	152.5
2.07	-1.49	-1.21	-0.8	5036.35
1.82	-0.73	-0.46	0.18	1738.58
2.9	-0.92	-0.29	2.89	9630.3
0.04	-1.28	3.26	-0.9	13726.99
-1.35	1.16	2.39	2.44	1231.11
-0.74	-1.44	-0.74	-0.88	1402.5
2.42	0.08	-1.05	-0.38	3675.12
1.88	3.41	0.91	0.14	11543.25
0.22	-1.37	0.11	1.37	704.79
2.36	1.84	1.42	1.48	1808.85
2.36	3.32	1.93	1.12	9459.89
1.32	3.17	-0.93	-1.19	12688.23
0.97	1.29	2.61	0.23	4436.74
2.96	0.43	1.91	3.29	7256.97
1.5	1.03	1.64	0.24	783.09
0.83	-1.23	-0.03	-1.2	756.55
-1.03	1.43	2.62	2.71	1779.53
1.8	2.51	-1.43	1.3	6093.05
2.61	2.35	-1.22	1.36	6548.16
-1.42	-1.09	0.05	-1.14	1236.16
1.92	1.28	1.86	3.04	603.26
1.32	0.91	0.26	2.83	865.31
-1.23	2.77	-0.52	2.3	7292.73
0.64	-0.79	0.8	-1.2	488.93
-0.97	-0.09	3.1	2.97	5480.7
0.83	-0.7	-1.43	-0.68	1312.88
2.99	2.12	-0.82	1.02	7496.27
1.86	-0.71	0.16	-0.77	1818.06
0.16	-0.61	1.83	0.07	1332.05
-1.27	3.24	-0.67	0.41	12749.39
1.81	1.28	0.38	3.07	1413.83
1.86	0.18	1.67	1.2	1598.07
1.94	2.41	0.53	1.16	3049.43
-0.59	0.29	1.8	1.75	520.45
2.68	3.03	2.45	2.1	7786.74
1.61	-1.42	0.49	-1.22	2062.36
0.42	3.47	1.06	2.99	13497.58
1.59	3.14	-1.35	2.02	12617.31
-0.42	1.81	-0.01	-0.81	1416.03
3.26	3.16	0.56	2.81	15093.87
2.3	0.39	0.17	1.78	2710.42
2.98	2.73	1.26	3.29	7914.74
2.5	-1.07	2.4	2.8	6400.42
2.41	-0.85	1.34	1.46	4487.95
1.4	-1.01	-1.18	-0.43	1707.2
1.71	2.08	-0.24	2.67	2842.12
1.05	2.84	0.78	3.28	6327.07
2.42	-1.13	-0.1	-0.17	5081.57
1.93	3.37	3.32	2.04	14551.99
1.67	1.04	1.26	0.25	488.48
-1.2	1.74	-1.26	-0.2	2177.4
-0.42	-0.14	2.65	1.18	4121.43
2.94	0.77	1.4	-1.41	7404.17
-1.44	-1.07	-0.6	0.94	1339.13
2.55	-0.71	0.82	-0.63	5386.98
3.24	0.51	-1.29	-1.18	11034.89
2.76	2.21	-0.17	0.15	5486.0
-0.16	-1.09	0.45	0.46	191.58
1.57	0.9	-0.11	1.63	592.86
-1.3	1.89	-0.08	1.39	1536.47
-0.48	-0.18	-0.68	2.04	322.88
0.51	2.87	0.84	1.39	6203.17
-0.16	0.49	0.88	3.4	753.51
-1.18	1.27	-0.29	0.2	371.43
-0.33	0.69	3.49	0.9	13674.26
0.91	1.84	1.8	-1.35	2461.97
0.44	-1.11	1.25	2.89	351.02
0.95	-0.13	-1.24	1.17	284.4
0.67	2.19	0.22	-0.9	2489.29
3.14	1.51	2.06	1.34	7825.48
-0.71	0.0	3.22	2.94	6589.22
-0.67	2.27	1.77	2.19	1569.94
-0.51	1.16	1.39	0.88	194.33
-0.92	0.36	0.31	3.13	951.94
0.16	-0.35	-0.27	1.21	162.95
-0.36	2.83	1.01	1.29	5640.16
1.79	3.04	1.58	-0.02	6511.05
0.63	2.95	-0.04	1.81	8627.01
3.28	0.26	2.96	-1.21	21811.11
-1.06	0.1	-0.71	3.47	1044.25
2.45	2.96	-0.6	3.03	10411.03
1.7	-1.33	0.96	2.62	2140.65
1.81	2.85	2.68	-0.94	9584.48
3.31	1.61	-0.36	2.66	10254.3
0.25	-0.74	0.31	0.62	101.56
1.54	2.83	3.25	2.67	8523.58
1.26	1.6	-0.25	2.41	1342.69
-0.42	3.03	-0.59	-0.03	10384.31
0.23	2.5	0.02	-0.17	4486.83
-0.1	0.93	1.84	-1.13	2220.71
1.97	-0.11	0.46	3.01	2398.36
-1.18	0.4	0.09	-0.54	134.96
2.15	-0.06	-1.24	2.45	2437.95
2.97	0.58	-0.27	-0.09	6836.34
3.46	1.03	2.29	-1.23	16322.04
-0.52	1.8	-0.51	0.88	1683.88
-1.25	3.08	0.38	3.06	9382.78
-0.96	2.11	-1.39	1.99	3565.36
-0.43	1.65	0.22	0.38	854.97
2.52	1.63	0.87	-1.32	2981.59
1.29	1.8	-0.22	2.53	1817.05
-1.44	0.11	3.05	2.55	5879.03
0.93	3.11	-0.64	1.88	11361.34
3.03	1.08	1.48	-0.87	7513.26
-0.54	2.96	2.37	0.81	7116.01
-0.11	0.31	-0.43	-0.24	58.36
-0.55	2.57	0.66	2.03	4307.53
3.25	-0.99	0.94	1.69	13420.24
-0.13	2.97	3.11	1.31	11135.6
-0.85	0.76	-1.17	0.45	398.18
0.58	0.55	-0.18	-0.45	52.89
-1.11	3.13	2.02	2.14	6794.76
2.53	1.15	-0.78	1.42	3270.65
1.37	-0.62	-1.37	3.22	1120.01
1.16	-1.21	-0.9	1.02	1224.94
-0.52	3.27	3.21	0.07	16985.17
-0.92	-0.31	1.71	1.19	700.81
3.36	0.09	-0.73	1.78	12762.5
2.42	3.33	1.66	-1.26	11149.07
-1.39	-1.3	-0.1	-0.64	1419.52
1.0	1.08	-1.39	0.67	819.17
-0.02	1.15	-1.31	-0.94	1537.05
-1.44	3.4	-0.04	0.02	13644.76
2.6	0.88	2.87	-0.25	11105.41
1.93	0.86	2.86	2.55	4443.96
-1.33	2.21	0.66	1.33	1890.76
-0.81	-0.6	0.55	1.37	281.38
-1.33	-0.53	1.89	2.95	834.68
2.43	-1.05	3.37	1.91	14287.48
-0.83	-1.28	0.36	3.09	1436.44
-0.2	0.92	1.65	-0.42	1131.42
3.45	2.69	1.72	-1.44	13473.72
1.94	0.03	2.26	3.32	2227.29
2.86	-0.35	2.01	0.94	8599.04
2.64	0.02	0.37	0.25	4848.68
-0.24	-1.09	2.09	1.16	1249.33
-0.8	-0.39	2.08	2.21	932.02
-1.31	3.36	-1.44	3.08	16592.66
-0.05	-0.57	0.27	3.44	1170.91
3.04	2.95	-0.11	0.12	11734.8
3.41	1.71	2.5	0.46	13215.83
2.97	2.74	1.95	-0.14	8348.57
2.22	-0.04	-0.22	0.13	2478.13
-0.44	2.01	1.51	0.72	1216.82
0.21	-1.05	-0.87	1.44	563.77
2.09	0.26	1.82	3.38	1997.6
1.02	2.62	3.02	-0.9	11775.0
0.67	0.49	-1.22	0.52	312.44
1.64	0.87	-0.24	-1.36	633.4
2.55	1.86	2.52	-0.35	6738.55
3.02	-0.57	2.35	2.81	10544.62
-0.59	-0.43	-0.22	1.79	386.32
-0.8	-0.38	0.52	1.9	389.08
-1.39	3.37	0.97	2.48	11243.74
2.7	1.01	3.11	-1.29	16404.71
3.4	2.79	2.48	-0.95	15557.36
0.22	3.39	0.33	-0.09	13586.6
0.3	0.2	-1.43	2.07	224.4
1.12	-1.07	2.46	3.04	1626.64
0.36	-1.44	1.37	-0.32	785.01
-0.69	2.35	2.72	-0.57	7493.73
0.73	0.41	-0.97	-0.89	470.56
-1.34	-1.02	2.31	0.01	3801.95
2.8	-0.1	0.97	1.48	6430.03
-0.3	2.86	0.18	-0.15	7175.8
2.99	-0.7	3.15	-1.1	22161.74
-1.24	2.37	2.33	1.13	3006.38
-1.37	-0.74	0.42	0.91	749.24
2.26	1.59	-0.53	-0.57	2249.23
2.12	1.14	1.36	2.03	1130.22
0.95	2.3	1.11	-0.41	2213.89
-1.16	1.49	-0.98	-0.8	1344.88
-1.11	-0.89	-0.71	-1.12	950.68
2.49	-1.48	1.77	2.14	6023.62
-0.61	2.06	1.55	0.96	1222.55
-0.93	-0.37	-1.42	0.45	651.71
0.91	1.15	2.06	0.41	1535.56
2.25	0.11	2.89	1.16	8459.51
1.54	0.61	0.93	2.65	660.56
2.23	1.87	0.11	-0.27	2120.93
-0.04	2.08	-0.46	2.9	3450.07
2.97	0.87	2.69	-0.34	12441.85
1.04	2.67	0.96	1.68	4118.14
-0.91	0.0	1.1	1.23	194.27
-1.44	0.22	3.16	0.58	10169.55
2.23	3.47	-0.15	2.15	15549.24
0.7	2.48	-1.06	2.5	5790.97
2.25	2.99	1.99	0.15	6718.1
2.62	1.38	-1.36	0.63	4230.58
0.81	3.29	1.03	0.63	10310.03
3.2	-0.92	-0.04	0.3	12551.64
1.33	3.26	3.16	2.79	10986.39
3.46	2.09	2.76	-1.29	17968.07
0.44	0.58	-0.46	3.13	932.68
0.51	3.27	-0.28	0.71	12993.33
3.43	-1.23	-0.84	0.64	17455.05
-1.15	2.69	1.47	1.68	3542.62
-0.29	-0.79	-0.26	-0.89	252.72
3.25	0.56	1.86	2.92	10279.25
-1.26	2.04	-1.3	-0.53	3507.69
1.73	1.03	-0.91	2.73	1139.65
0.81	0.64	1.81	-0.06	1309.92
2.44	2.8	0.55	3.24	7177.34
0.39	0.95	2.79	1.54	4322.39
2.23	1.35	-0.32	0.53	1793.23
0.33	-0.75	1.9	1.14	867.07
0.93	-0.89	2.37	-0.33	4098.96
-0.24	2.38	3.21	1.52	8866.13
2.49	0.61	3.4	2.04	13112.91
-0.73	1.35	-1.26	-1.33	1876.41
0.62	0.77	-1.31	2.13	399.64
-0.88	2.14	0.52	0.14	1841.29
0.2	-1.21	-1.15	3.25	1221.27
2.89	2.54	0.71	2.86	7235.7
1.21	-0.66	-0.52	-1.44	840.15
-1.16	-1.12	-0.85	2.51	1382.87
0.24	1.32	0.44	2.93	1078.77
0.63	3.39	1.51	0.69	11119.05
0.61	-0.97	-1.05	0.26	655.71
2.91	-1.15	-0.15	2.75	10221.13
-0.27	-0.92	1.28	-1.34	1009.85
-0.46	3.43	1.35	-0.66	12507.26
1.26	-0.71	0.35	1.33	679.49
-0.62	-1.05	-1.03	2.65	923.98
-0.91	-0.59	2.52	-0.49	5360.41
3.25	3.18	-0.93	3.17	18188.48
3.47	-0.05	1.49	1.98	14853.46
-0.77	2.73	-0.32	3.33	7548.13
-0.44	1.56	-0.85	1.67	1360.49
-1.25	3.46	-1.33	0.49	18233.41
3.49	2.06	3.27	1.59	18635.19
1.59	-0.04	1.49	0.63	1135.56
-0.49	-0.26	-0.2	-0.74	98.26
-0.58	-0.69	2.24	1.22	1865.55
1.52	-0.94	3.49	0.14	16242.48
0.38	-0.79	1.61	2.34	194.83
1.65	1.63	2.25	0.75	1998.06
3.07	0.83	2.34	1.34	9376.27
2.51	-1.48	2.31	0.45	8451.97
1.89	0.41	2.97	0.72	8352.43
1.07	3.44	-0.02	3.35	15706.51
-1.4	0.67	-0.63	-1.23	556.02
-0.84	-0.12	2.47	-1.15	5935.51
0.78	-0.51	0.4	2.73	790.22
0.59	-0.04	-0.43	1.68	260.52
0.89	0.0	1.69	3.34	373.26
2.24	-0.54	-1.1	2.4	3432.28
2.0	2.49	0.46	3.33	4498.84
1.7	1.69	2.41	3.44	727.64
0.62	-1.12	0.95	3.36	844.16
0.03	2.62	1.33	-1.16	4610.45
2.15	-0.05	0.77	1.16	2276.77
1.24	1.72	-0.53	2.33	1643.02
0.82	1.72	1.78	2.51	293.12
2.35	0.02	0.32	0.94	3111.37
2.71	-0.92	1.08	1.55	6856.32
1.6	0.1	3.49	2.88	10472.76
-0.12	2.56	-1.16	0.61	6660.43
0.29	2.81	-0.77	0.28	8269.89
3.43	-0.59	-1.23	0.94	15559.62
-1.45	2.09	2.93	1.46	5294.16
0.89	-0.24	2.81	2.67	3600.13
-0.72	1.62	2.59	1.97	2372.3
1.16	0.09	-0.19	-0.12	166.28
1.26	2.53	1.71	2.3	2331.13
-0.4	3.38	0.06	-1.01	14063.05
2.82	-1.43	1.84	-0.48	10311.35
1.21	-0.23	3.06	1.8	6917.87
3.49	1.6	-0.84	0.95	12365.77
-0.95	1.71	-1.04	2.71	1910.25
0.59	-0.16	1.92	-0.58	2207.27
2.84	-1.3	0.76	3.11	9507.97
0.21	2.2	0.91	-1.14	2398.69
3.21	3.1	1.02	3.05	12981.86
1.62	-0.69	2.25	1.79	2488.93
0.11	-0.09	1.87	-1.49	2837.36
-0.63	0.69	1.87	2.77	259.23
-1.22	1.96	2.69	1.21	3794.95
-0.57	0.7	3.01	3.43	3825.51
1.1	-1.15	3.0	2.04	5691.15
1.93	1.78	1.63	2.27	631.77
0.52	1.24	-0.17	1.17	517.47
0.61	3.31	1.88	2.2	9285.01
1.64	-1.14	3.11	1.4	8646.54
1.81	-0.9	-1.44	-1.02	3217.49
0.53	-0.96	1.45	1.69	203.18
-0.5	0.96	0.59	3.47	1038.45
1.51	-1.47	0.04	2.59	2533.41
3.32	-0.05	-0.81	1.76	12457.44
2.67	2.75	1.89	-1.42	7633.95
0.69	-0.5	1.94	2.29	601.27
3.45	1.43	2.65	2.21	13328.87
0.56	2.46	3.5	0.82	14184.83
2.62	0.96	0.6	2.41	3919.57
1.94	-1.42	2.08	1.17	3691.57
-0.29	-0.76	0.93	-0.06	173.98
2.46	2.24	-0.74	0.27	4782.23
-0.86	1.64	-0.78	1.39	1353.01
3.23	1.81	0.35	3.27	9288.37
0.84	0.95	0.6	2.9	660.47
2.03	-0.05	1.57	-0.51	2872.84
1.01	1.75	1.93	0.32	1342.29
1.49	-1.15	2.81	-0.26	8017.36
1.93	-1.0	-0.86	3.35	3268.17
3.5	-0.05	1.64	0.79	15765.75
1.31	0.21	0.63	1.19	324.92
2.24	-0.97	2.93	1.51	8995.35
0.67	2.25	-1.11	-1.24	4751.62
1.38	0.91	0.08	0.94	243.01
-0.38	3.18	2.08	0.78	8638.95
2.41	-1.37	1.0	2.58	5486.65
0.92	1.06	0.4	-0.05	61.7
-0.31	0.73	2.95	3.26	3592.09
-0.88	2.82	2.14	1.09	5022.72
0.99	0.52	1.47	-0.88	1090.23
1.79	2.68	0.11	3.48	6236.22
-0.59	0.53	-0.44	-0.34	88.57
0.92	2.32	-1.04	3.25	4817.98
0.92	0.7	3.1	2.81	5311.86
0.3	-0.44	2.64	-1.5	7805.24
-0.92	2.96	-0.42	1.65	9103.6
-0.64	1.53	3.17	-0.94	12277.54
-1.46	2.5	0.65	-1.32	3461.63
-1.45	1.94	2.33	-0.24	3430.46
-0.04	0.4	1.93	-0.99	2554.5
0.6	0.81	-1.29	0.29	593.24
2.75	-1.2	2.37	-0.87	11982.4
2.36	-1.26	-1.07	2.44	5549.6
0.98	2.45	-1.49	-0.66	6673.45
1.48	-0.3	0.44	-0.01	638.84
-0.35	2.65	-0.08	-0.69	5737.58
-1.42	3.19	-1.07	-0.52	13077.34
-0.78	0.92	-1.42	-1.04	1466.56
1.37	2.78	3.16	1.97	8601.54
-0.5	-0.0	2.98	2.82	4574.31
2.41	0.44	2.16	-1.23	6747.78
2.06	2.53	-0.99	1.81	5832.48
-1.23	-1.29	-1.41	0.18	2073.58
1.85	2.95	2.03	-1.42	7550.29
0.46	-1.03	1.07	2.25	280.71
0.46	-0.94	0.74	-0.63	277.48
2.22	-0.46	0.12	-1.08	3028.49
-0.97	2.38	2.83	-0.08	7562.65
0.45	1.96	-0.93	2.7	2927.41
3.2	1.36	2.64	3.4	9229.78
-0.06	2.99	2.01	-1.06	8301.69
0.42	0.81	2.57	0.75	3837.27
2.82	3.15	1.7	-1.4	10916.09
1.11	2.5	0.28	3.3	4765.5
1.74	-1.11	0.52	2.4	2221.43
1.81	1.88	2.51	-1.23	5973.8
1.78	1.19	3.13	2.35	6235.97
3.49	0.4	2.02	3.38	14279.69
-0.79	2.66	1.67	0.52	3857.74
2.21	0.88	0.72	-1.03	1844.89
2.31	2.45	-1.04	2.46	5990.62
3.2	0.81	0.24	2.7	9613.49
3.19	0.3	2.43	-0.76	14750.72
-0.87	3.05	-0.37	-0.62	9948.42
-1.01	-0.11	-0.77	2.23	465.3
1.02	0.22	3.3	2.4	8338.5
1.39	1.22	3.41	2.65	8486.6
1.03	1.05	0.09	0.87	177.65
2.48	1.41	2.27	-1.01	6057.19
-0.48	0.88	-0.92	0.27	368.41
-0.44	1.86	2.6	-1.43	7064.56
-0.44	1.54	0.65	2.74	1017.24
1.9	-0.81	0.12	0.62	2023.92
-0.34	-1.06	-1.4	3.47	1014.87
1.25	-0.6	1.9	2.66	798.48
-0.44	-0.96	0.5	-0.04	165.43
1.75	0.79	2.16	1.78	1586.95
0.46	2.5	0.67	1.73	3804.09
-1.21	0.61	1.05	-1.29	696.35
1.11	-0.87	2.41	0.13	3944.74
-1.05	-0.26	1.94	-0.71	2544.21
-0.18	1.23	2.14	-0.59	2857.97
1.87	1.3	2.35	3.3	1022.82
2.25	0.99	3.34	0.76	13029.33
1.41	2.48	1.21	0.72	2522.72
1.09	2.95	-0.79	2.47	9668.93
0.38	-0.24	3.14	1.02	8785.25
1.56	-0.2	-0.16	2.58	1353.18
-0.66	1.29	-0.69	0.01	654.6
3.49	2.08	2.03	-0.99	13349.1
0.58	-0.29	1.09	3.37	618.34
-1.31	0.71	-1.3	0.39	606.41
2.32	2.51	1.58	0.95	3296.5
1.43	0.82	3.02	1.0	7299.55
-0.62	1.31	2.78	2.97	2468.99
-1.44	2.99	3.02	1.52	9379.34
2.61	3.25	-0.42	-0.89	13453.78
0.36	1.25	1.8	3.26	132.32
2.19	2.16	-0.97	2.8	4223.17
2.01	2.95	0.05	1.78	7927.08
0.41	-0.94	1.79	1.17	623.44
2.84	0.05	-0.14	0.06	6432.77
0.29	3.03	-0.0	1.21	9448.76
1.47	2.05	1.16	2.25	1010.05
-0.82	1.48	-0.72	1.1	952.59
-1.05	1.21	2.95	0.39	7139.76
0.55	3.07	1.53	1.8	7032.88
-0.31	-0.12	1.78	0.94	816.56
-0.31	3.06	3.43	0.72	16610.08
-0.36	2.92	0.47	-0.38	7311.12
0.02	0.52	3.14	1.55	7761.17
0.79	0.17	0.15	3.42	1177.84
0.23	2.57	2.51	3.16	3301.76
-1.29	0.13	2.73	0.79	5419.85
1.81	-0.6	1.97	-1.25	4398.4
0.71	2.13	0.24	1.25	2254.81
-0.31	-0.1	-0.58	1.79	255.37
1.23	1.95	1.97	-1.11	2847.72
2.97	2.47	1.78	2.17	6006.74
2.3	3.29	0.46	0.97	11206.2
1.99	1.0	0.87	-0.45	1024.57
1.38	0.29	-0.32	-1.23	456.88
2.88	1.29	0.53	2.3	5446.3
1.61	2.88	-0.57	-0.3	7911.47
2.44	2.85	1.08	1.09	5929.0
1.5	0.4	1.43	-0.07	951.62
2.76	2.73	-0.14	2.92	9002.7
1.86	0.5	-0.49	-1.24	1152.96
2.8	0.7	0.68	-1.12	5355.4
0.42	-0.71	1.05	-0.96	537.02
0.92	1.18	-0.48	-0.96	505.65
-0.92	-0.21	0.61	0.99	187.11
3.46	2.18	0.53	2.21	11750.22
0.04	2.02	1.3	-1.28	2064.6
0.39	2.89	1.82	0.92	5593.42
3.06	3.49	0.88	-1.03	16555.19
2.49	2.73	0.15	0.12	6544.28
0.9	-0.22	1.16	2.42	346.61
0.21	0.97	2.22	1.51	1420.0
2.94	2.84	0.8	2.01	8841.95
-0.49	2.07	3.17	-0.11	10787.55
3.29	-1.46	-1.0	-0.82	16417.14
0.48	0.11	1.93	0.76	1250.27
2.24	0.48	0.55	3.27	2951.81
3.42	0.18	2.3	2.68	14466.38
-0.22	-0.29	1.94	0.99	1129.21
3.13	2.67	3.15	2.74	11833.21
