-0.52	1.22	0.99	2.26	-0.18	3078.65
2.03	3.33	-1.25	2.83	0.15	21639.19
1.2	2.35	1.94	-0.57	0.57	3255.47
-0.47	-1.21	1.16	0.75	2.81	761.73
-0.25	-1.47	-0.6	2.63	-0.92	7666.98
1.95	2.45	3.31	-1.0	3.4	15791.06
3.05	0.01	-0.55	0.43	0.97	8736.49
2.48	0.82	0.89	-1.38	0.54	3511.91
-1.0	0.96	0.2	1.55	2.97	317.39
0.21	0.1	3.48	0.32	-1.45	15354.8
0.18	-0.48	3.08	1.08	2.57	8109.24
1.9	2.77	2.68	0.7	2.88	7343.68
3.08	1.23	0.3	0.87	-0.09	7101.38
3.01	-0.69	3.15	0.85	0.26	18485.38
2.62	0.77	3.49	1.48	-1.13	17114.32
2.65	1.26	-0.27	2.06	0.27	5645.04
1.89	-0.93	3.49	2.73	0.47	16536.24
-1.27	-0.41	0.85	2.84	1.14	5711.03
-0.42	3.4	-0.51	1.58	2.79	15800.88
3.22	-1.49	0.08	0.96	0.29	14662.97
1.94	-0.91	-1.36	-1.02	-1.16	3984.85
1.58	3.22	2.97	-0.08	-1.47	13676.88
0.05	-0.31	3.2	2.91	0.82	12206.53
0.95	-0.29	1.27	3.1	1.21	7566.14
0.71	2.78	2.47	-0.89	0.53	8186.17
2.46	-0.7	2.83	1.87	-1.47	11350.72
1.48	-0.9	2.23	-0.8	0.24	4513.93
2.68	3.12	2.21	-1.11	1.81	10951.52
-0.57	-1.46	2.13	-0.37	-0.63	2796.84
3.04	-0.54	-1.16	2.42	1.24	12038.45
2.61	-0.12	0.72	1.97	2.43	5281.28
3.14	3.36	-0.86	1.56	1.85	19101.04
0.21	1.78	0.99	2.58	3.26	2189.13
1.28	0.77	2.44	2.0	0.67	3091.78
-1.47	-1.42	1.68	-0.21	1.72	2507.89
1.01	1.12	3.34	-0.39	1.19	13881.2
2.3	1.18	-0.06	-1.26	1.98	2083.18
1.74	-0.6	3.42	-0.97	0.75	18312.57
1.83	1.39	1.03	1.89	3.36	539.98
1.73	3.14	1.88	1.24	-0.77	7434.44
-0.34	-1.43	-0.89	-1.34	0.72	1687.28
2.36	0.81	1.89	-0.6	-0.58	4251.87
1.72	2.41	0.23	-0.97	0.82	3254.67
1.65	-0.24	2.86	0.67	-0.8	7463.9
-0.66	2.19	1.46	2.9	-0.0	8560.6
0.87	3.06	0.13	0.88	2.6	9469.17
-0.02	3.33	2.09	-1.23	0.56	12443.95
0.84	0.58	1.06	3.15	0.23	9863.85
2.35	3.01	2.1	0.55	2.03	7271.23
1.92	-0.3	-0.63	-0.91	-0.7	2054.13
2.3	2.45	0.9	1.43	1.3	3508.03
1.29	0.23	0.44	0.65	3.23	1030.8
0.61	3.04	0.39	-0.09	1.74	8858.53
2.84	-1.4	0.38	0.47	2.07	9571.73
-0.42	3.43	3.17	-0.47	0.74	19552.29
1.73	3.0	1.03	-0.28	-0.64	6589.68
1.05	0.4	2.05	1.01	2.38	1612.16
0.36	1.09	-0.35	2.16	-0.07	2990.13
2.3	-1.2	2.44	3.43	1.83	14833.6
3.5	1.63	-1.43	-0.96	2.09	14004.57
-1.14	3.36	2.98	-0.4	-0.42	15991.72
3.44	1.21	0.22	1.22	2.63	11715.11
3.25	-0.33	2.96	-0.79	3.43	22602.02
-0.05	1.39	3.36	-0.52	0.38	14353.41
-0.05	-0.4	1.41	0.66	-0.59	457.37
2.03	1.3	2.23	-0.02	0.47	3343.57
2.66	3.06	0.52	0.19	0.56	9469.41
1.05	2.36	3.19	-0.5	2.87	12817.63
-0.2	2.25	2.34	-0.31	1.05	4674.43
0.75	-0.83	2.52	-1.02	2.64	6227.15
1.45	0.37	1.51	-0.19	1.96	1471.25
1.5	3.03	-0.99	-1.06	-0.22	11014.86
1.05	1.2	1.64	2.58	3.01	1338.72
2.85	-0.44	-1.06	0.68	-0.89	7701.21
2.46	1.67	-0.96	0.68	-0.18	3378.9
2.55	2.52	-0.54	0.05	2.15	6808.79
-0.14	-1.12	-0.49	2.23	0.11	3204.44
0.18	-1.39	3.15	2.65	2.25	7930.98
0.16	3.35	0.02	-1.16	-1.41	14560.6
0.13	0.17	1.56	2.44	0.23	3516.57
0.2	-0.83	1.75	-0.93	1.22	1803.17
0.23	-1.16	-0.42	1.72	0.92	1120.42
-0.54	2.52	0.78	0.51	-0.77	3711.56
3.44	0.31	-1.24	0.04	2.85	14505.84
2.56	-1.47	0.37	3.16	1.78	14419.25
2.98	2.7	3.42	2.89	2.31	16739.63
-1.28	1.71	0.33	2.38	-0.49	4984.96
2.41	1.96	-0.3	-0.51	-0.08	3250.52
-0.79	3.36	2.69	2.89	0.21	16677.27
-0.74	1.57	0.43	0.97	1.99	693.99
2.58	3.19	0.31	0.96	0.57	11030.35
2.45	0.9	2.6	1.44	3.16	5877.09
0.05	1.12	0.95	-0.84	-0.53	594.75
2.49	1.5	1.83	2.92	3.48	4798.59
0.35	0.47	-1.42	0.62	2.13	787.74
0.59	1.95	0.19	-1.1	-0.13	1876.39
2.15	1.19	-0.57	-0.74	0.84	1701.47
1.02	-0.85	2.56	1.44	0.16	3682.13
3.44	-0.18	2.83	-1.06	3.15	23865.38
1.56	-0.92	1.89	1.97	-0.56	3468.14
0.37	3.26	-0.0	2.5	0.85	15819.72
-0.46	2.24	1.42	1.29	3.31	2033.31
-0.79	-1.2	-1.33	0.59	0.45	1253.68
-1.29	0.99	-1.18	1.64	-0.38	1470.83
2.37	-1.28	2.62	0.58	-0.14	8835.02
0.5	0.89	1.66	1.05	-0.99	845.75
1.85	2.75	0.79	2.04	0.34	6297.75
-0.52	-0.35	2.53	-0.25	0.21	5051.75
2.21	0.14	0.57	2.2	3.35	2858.38
1.18	2.77	0.36	3.11	0.9	14128.91
0.89	-0.99	1.5	1.05	-0.5	749.64
-0.35	-0.69	1.3	-0.82	2.1	975.79
-1.37	1.04	0.49	-0.82	2.35	508.05
2.02	2.67	1.47	-1.03	3.11	4847.47
-0.98	0.42	0.5	1.49	2.06	200.75
-0.31	-0.41	1.87	3.43	3.46	7223.21
2.27	3.21	0.12	0.21	-1.17	10908.2
2.52	2.91	2.78	1.0	-0.61	9214.56
-0.05	0.99	-0.66	-1.15	-0.51	962.21
0.11	2.84	3.1	2.58	1.56	10815.92
2.44	-1.39	1.24	1.77	0.04	6411.19
0.28	0.12	2.09	2.43	2.87	1732.2
1.94	1.72	-1.39	3.26	1.13	11517.48
0.51	3.18	2.63	0.17	-1.32	11193.57
-1.24	0.9	-0.81	-0.34	-0.27	427.28
3.22	-0.82	2.73	3.41	2.67	22617.7
2.34	1.38	-0.14	-1.15	-0.84	2707.65
-0.49	1.82	1.52	2.5	2.97	1655.73
2.65	-1.42	-0.83	3.42	0.91	20336.1
1.22	-0.1	-0.42	1.3	-0.76	1000.65
2.04	-1.13	0.91	-0.78	-1.3	3445.16
0.12	-1.46	-0.76	1.81	-0.29	2487.69
1.53	-0.73	2.22	2.54	1.6	4159.05
-0.45	0.93	2.16	2.12	2.17	1413.65
-1.26	2.96	0.5	0.82	1.87	7198.9
0.48	3.07	-0.66	0.69	0.26	10995.4
0.54	-0.17	1.06	0.16	-0.19	227.41
-1.25	2.02	2.0	2.18	0.12	2939.39
0.04	0.48	1.32	0.22	0.58	403.54
-0.81	1.42	0.2	2.3	-1.33	5287.27
3.49	-1.3	0.53	3.24	-0.24	30727.83
2.94	-0.81	2.84	-1.48	-0.64	19343.54
-1.48	0.4	-1.13	-0.93	1.92	1100.1
2.78	2.26	-0.94	0.08	1.07	6834.75
2.43	1.36	1.04	-0.08	0.55	2298.98
0.03	-0.15	0.88	0.76	0.25	88.9
2.17	2.18	1.16	-0.28	-0.22	2207.65
-1.39	1.19	1.14	1.84	3.25	100.21
2.05	1.26	0.65	-1.22	-1.27	1990.62
0.03	3.23	2.45	-1.13	0.9	12529.39
2.21	3.42	1.89	0.33	-0.81	10975.03
0.4	1.54	-0.38	-1.0	2.38	1275.53
3.42	3.23	-0.5	2.72	-0.05	25294.82
-0.53	3.25	0.76	-0.5	0.08	10619.18
2.15	1.93	-1.18	2.12	1.38	4161.84
0.81	2.45	1.64	-0.9	3.48	4232.52
-1.26	1.61	-0.9	0.3	-1.32	1453.93
0.94	2.4	2.71	-1.04	-1.43	8829.37
1.94	1.47	1.71	2.48	0.9	3326.58
3.01	1.94	-0.92	3.48	0.61	21197.46
0.79	1.04	2.89	1.11	-1.07	6122.73
1.46	2.4	0.02	-0.95	-1.42	3938.62
0.9	-0.67	-1.44	3.24	-0.91	13738.99
-0.22	-0.67	1.72	1.25	1.26	519.05
-0.79	1.91	0.05	0.64	2.54	1959.55
0.4	1.74	1.78	2.58	0.65	4051.61
-1.2	-0.73	2.76	0.2	1.19	6612.79
-0.03	1.59	1.59	1.16	-0.84	1007.16
1.52	2.87	-1.34	0.84	-1.3	9705.85
1.51	1.64	-0.12	2.34	1.6	2876.95
-1.08	-0.37	1.98	-0.75	0.1	2788.63
2.75	-0.61	0.91	1.83	3.45	6815.66
-0.18	2.39	2.43	-1.03	-0.73	6772.55
0.59	2.58	-1.09	0.44	-0.68	6638.44
0.45	3.0	1.47	-0.14	-0.44	7009.05
0.41	1.59	2.39	1.79	3.28	1746.2
-0.03	3.19	3.03	0.17	-1.07	14374.77
1.81	0.23	-0.26	-0.1	1.06	1054.77
0.27	1.62	3.29	1.31	-0.56	9859.78
-1.43	0.53	0.56	1.24	2.48	418.29
2.63	0.27	0.41	-0.39	1.08	4552.21
3.43	2.34	2.21	-0.89	0.97	13299.21
-0.7	1.76	-1.48	-0.99	-0.22	3425.83
2.22	0.47	1.84	3.35	0.08	14673.54
0.65	1.91	-1.28	-0.88	1.6	3361.96
0.84	0.42	-0.92	-0.1	2.85	1029.75
1.01	2.07	1.6	-0.98	2.03	2204.09
2.66	3.31	1.1	0.94	2.15	11308.02
2.12	0.2	-0.68	0.54	-1.08	2089.69
3.2	1.2	0.43	-0.26	3.37	9391.34
-0.81	-0.74	2.23	1.05	1.02	2025.37
1.61	-0.24	2.95	2.02	1.08	7011.25
-1.49	-0.19	1.24	-0.95	1.58	1401.99
1.7	0.55	1.59	2.04	-1.03	3434.54
2.17	1.89	0.01	2.3	1.92	3732.95
0.19	2.72	0.37	1.11	-0.43	6035.15
0.53	1.27	1.44	0.54	3.47	1346.94
0.72	3.41	-0.55	-0.29	-0.6	15758.61
0.62	-0.72	-0.73	0.56	2.04	582.23
0.69	1.6	-0.32	1.07	1.46	1061.51
3.25	3.35	2.73	2.85	2.98	17194.47
-1.05	0.82	-1.16	1.48	-0.82	1260.94
0.62	-1.45	1.69	-1.08	0.25	1997.73
2.27	0.04	1.41	0.56	1.07	3076.59
1.68	1.45	2.22	0.04	-1.49	2804.94
-0.69	0.71	-0.94	-0.88	-0.07	606.58
-0.52	0.04	3.33	1.17	0.18	11101.63
1.89	0.1	0.69	0.54	3.24	2123.41
-1.0	0.11	0.55	1.48	1.72	274.15
2.09	-0.8	-1.0	0.6	-0.2	2995.83
-0.41	0.52	2.2	2.45	-1.43	6485.9
-0.63	0.39	-1.1	0.89	2.22	378.36
-0.31	1.32	1.54	-0.5	0.06	986.47
2.99	0.74	0.09	2.79	1.53	11438.44
2.5	-0.6	1.51	0.98	-0.06	5102.72
-1.19	1.95	-0.82	-1.36	0.29	2836.14
2.29	1.3	2.08	2.2	1.33	3259.33
0.05	-0.55	1.78	1.43	-0.35	1128.68
3.33	-1.42	-1.49	-0.59	-0.33	17732.4
2.86	2.83	1.68	-0.08	-1.06	7831.87
-1.13	2.82	0.54	3.11	0.92	14199.26
-1.15	0.78	2.17	-0.64	1.39	3239.21
2.99	3.36	-1.14	-1.36	3.26	19489.2
3.33	0.86	1.17	0.77	1.46	10598.15
-1.15	1.76	-0.78	-1.03	-0.19	1960.12
0.8	1.95	0.22	1.61	1.11	1920.49
-1.35	2.55	2.99	2.53	2.58	6869.78
0.33	1.54	1.99	2.08	-0.95	3359.77
-0.54	-0.13	-0.13	-1.06	0.7	163.02
-0.74	0.76	0.33	0.73	-0.78	225.2
0.16	0.33	-1.14	0.57	1.16	294.13
2.1	0.52	-1.5	3.11	-0.58	12423.3
-0.42	3.32	1.44	-0.22	0.53	10728.8
2.84	-0.17	1.59	-0.08	2.25	8216.08
-0.69	-0.76	1.44	3.21	0.44	10097.39
-0.69	1.28	-0.77	1.57	-0.95	1912.68
1.84	2.01	0.91	3.01	1.07	8034.99
3.24	-0.69	1.02	2.89	2.61	16196.54
-1.2	-0.36	2.27	1.22	-1.04	2976.53
2.02	0.38	-1.31	1.9	1.31	2120.78
0.98	0.4	-0.13	-0.0	-0.97	136.57
-0.74	-1.38	0.6	-1.0	-1.18	1214.76
-1.23	2.99	-0.47	1.57	-1.28	10669.03
-0.22	2.68	2.72	-0.44	0.85	8880.31
0.24	0.79	-0.05	2.47	0.13	4276.99
1.16	0.29	-0.04	-1.48	-0.94	1320.19
0.07	-1.49	3.49	1.66	1.66	11585.72
-1.4	-0.18	-1.14	-0.68	3.28	1795.74
0.05	2.26	1.71	0.65	-1.14	2428.41
2.42	0.41	2.58	2.71	1.54	8482.0
-1.16	1.76	-0.59	-0.03	-0.23	1405.47
0.32	2.92	1.34	2.76	0.24	11501.59
0.53	0.82	1.43	3.34	2.93	7026.15
1.81	2.0	-0.3	2.58	3.05	3938.31
-0.38	1.23	-0.46	0.54	2.91	1207.77
1.96	0.2	0.06	-1.16	0.11	1621.34
0.62	2.96	-1.12	1.88	1.89	10746.77
2.48	2.88	-0.84	0.46	3.27	10364.09
-0.16	0.47	0.96	-0.36	1.71	491.87
-1.34	-0.6	3.29	-0.21	-1.15	13764.85
3.34	2.32	-1.19	2.77	1.97	15577.19
2.41	-0.96	-1.14	-0.32	0.03	5280.72
1.96	1.67	0.44	0.5	2.81	1690.0
3.07	-0.33	-0.63	3.01	2.6	14439.27
-1.14	0.34	3.07	-0.03	2.47	10524.45
1.57	1.08	1.3	3.18	1.08	8579.19
-1.07	-1.14	1.51	-0.46	0.34	1290.22
2.81	1.99	2.3	1.88	1.67	5280.92
0.23	-1.21	3.22	1.52	2.02	8316.34
0.81	-1.46	2.86	0.57	2.43	6744.32
0.04	1.05	-0.01	-0.17	-1.2	390.91
2.55	3.22	2.72	1.73	-0.78	11574.66
2.51	0.6	-0.17	3.49	0.99	17006.97
-0.62	0.12	1.45	-0.94	0.7	1149.5
1.88	2.71	1.31	3.25	-1.05	17438.16
1.44	1.18	-1.21	2.38	-0.46	4598.83
-0.73	1.82	3.47	1.47	1.83	11363.48
-0.58	1.4	1.94	-0.78	-0.97	2433.44
2.75	1.81	3.49	0.31	0.66	17445.82
-0.46	0.46	1.24	2.87	0.12	6883.84
3.49	0.01	3.1	3.17	0.3	29439.84
2.75	0.06	2.37	3.21	1.96	13741.16
-1.13	2.1	2.85	1.05	0.82	5330.29
2.58	2.93	-0.04	2.56	2.97	10775.99
-0.35	0.03	-0.45	-0.02	2.41	612.66
0.65	3.14	1.65	-0.33	2.86	9173.76
1.31	3.44	-0.62	2.82	2.99	18874.14
2.5	-1.3	-1.11	1.01	2.09	6615.64
3.04	2.39	2.49	3.23	3.09	12019.89
2.3	2.1	3.35	-0.87	2.33	16012.21
2.68	2.18	1.8	-0.06	0.34	4480.36
-0.81	-0.89	1.26	0.97	-0.44	496.68
1.65	2.83	1.33	2.37	3.0	5188.63
0.97	-0.6	0.99	-0.22	0.22	428.15
1.31	-1.08	1.02	0.37	-0.44	867.01
2.67	-0.51	2.42	2.26	2.55	8258.01
0.09	2.46	0.23	0.01	-0.5	4020.01
0.84	-0.47	1.76	-0.92	-1.4	2500.28
0.34	1.25	-0.93	1.32	0.98	833.1
0.76	2.5	1.95	2.87	1.65	6650.95
0.04	-0.67	-0.54	0.78	0.29	183.02
-0.94	-1.4	1.76	0.93	2.47	1263.07
1.35	2.88	2.78	3.09	0.84	12898.46
3.41	-0.94	0.35	1.07	-0.45	16178.33
2.98	-1.09	-0.64	1.47	2.47	10408.28
-0.54	2.35	2.82	-0.54	-0.21	8401.18
2.13	2.96	1.53	3.12	0.68	13747.07
2.72	-1.0	-0.3	3.03	0.11	16327.56
0.87	1.7	-0.74	1.15	0.71	1483.99
0.98	-0.8	0.55	2.88	-0.33	8420.07
3.08	3.05	3.24	-0.1	1.74	19363.07
-0.69	2.94	2.9	2.03	0.97	8980.52
0.26	-0.86	1.17	2.24	-0.1	2805.01
0.49	1.52	1.22	2.27	0.33	2672.03
1.88	-0.92	1.54	2.06	1.17	2992.56
1.48	2.98	-0.22	0.44	1.82	8629.88
0.16	0.7	-0.77	-0.17	2.44	849.08
1.19	-0.9	-0.16	2.75	1.21	5416.24
3.08	1.0	0.66	2.69	-1.36	15118.28
1.95	3.47	-1.4	3.32	-0.63	31857.78
2.79	-0.26	-1.19	1.66	2.25	6670.45
2.89	2.01	3.2	-1.2	2.39	17284.68
0.52	-0.33	2.64	-1.12	2.82	7475.15
1.34	-0.94	0.61	2.54	1.97	3240.69
-1.08	-1.13	3.09	0.65	2.22	9110.15
2.96	-0.09	3.08	-0.84	-0.29	19554.06
2.61	-1.44	1.08	-1.25	1.41	7508.28
2.54	1.18	-0.58	3.33	0.23	15866.08
2.18	0.19	-0.02	-0.86	2.72	2554.64
0.06	-0.07	1.42	2.03	3.27	276.48
-0.86	2.27	1.97	0.56	3.18	3177.97
-0.29	2.99	-1.22	2.28	3.35	11583.7
-0.33	1.8	2.07	0.98	-0.61	1765.28
2.64	2.1	1.51	2.58	-0.24	7983.98
0.18	-0.39	3.47	-1.11	3.3	18854.08
3.04	-0.11	1.98	0.6	1.03	10286.42
-0.05	2.68	1.87	0.33	0.78	4592.15
3.46	0.75	-0.84	2.17	2.93	13330.9
0.7	1.26	1.19	-1.27	0.2	1001.59
3.48	3.3	0.58	2.98	-0.17	27297.3
0.62	0.76	2.59	2.51	-0.24	6463.79
3.26	-0.3	-0.57	0.06	0.89	12080.54
-1.42	2.92	0.14	2.9	2.57	11368.94
1.45	2.26	-0.7	-0.15	2.93	4267.62
-1.39	1.6	2.81	1.84	-0.65	5323.57
0.95	-0.0	-0.64	-1.17	-0.52	737.12
1.55	-1.4	3.01	0.9	0.92	8226.2
-1.35	1.93	2.78	-1.42	3.31	8642.51
2.41	-1.38	1.32	-0.84	3.34	6573.06
-0.93	1.55	-0.68	1.54	1.41	1212.85
1.75	-0.6	2.82	0.68	-0.54	7342.35
-0.6	0.11	0.64	0.18	-0.22	61.47
2.83	1.67	3.4	-0.62	0.86	18925.55
3.07	2.28	0.89	1.1	3.16	7356.87
-0.4	3.09	1.51	-1.03	1.39	8436.81
-0.4	0.37	0.46	-0.35	1.45	227.09
2.64	2.64	-0.55	-0.01	1.08	7664.17
1.56	-0.27	-0.95	1.4	0.37	1119.03
-0.83	2.14	3.43	2.42	1.17	11284.25
0.44	-1.4	2.26	3.45	-0.96	17095.77
2.74	0.4	0.86	-0.12	0.76	5234.94
-1.05	-0.98	-0.23	0.44	1.76	845.68
1.39	-1.48	3.3	0.25	2.9	13425.62
-1.0	-0.83	2.45	-0.26	0.05	4578.0
0.89	1.99	1.3	-0.37	-1.26	1473.56
3.31	2.15	0.13	1.12	-0.5	10209.9
0.86	1.67	-0.18	2.81	1.81	5448.71
3.37	-0.52	1.24	0.85	2.3	14504.23
0.91	2.67	3.41	1.16	2.7	12872.46
1.21	0.97	3.01	-0.25	-1.44	9351.73
0.24	-0.82	3.07	0.26	0.81	9115.24
3.19	-1.19	-0.57	0.87	0.74	13355.1
3.49	2.1	-0.69	-0.45	-0.15	12872.4
0.27	1.49	0.76	3.49	1.1	13546.11
0.15	1.85	0.03	3.4	-1.47	19626.51
2.75	0.37	1.82	-1.45	-0.36	8341.06
3.0	1.18	-0.8	0.02	1.09	6761.3
-0.92	1.74	-0.65	-0.91	2.88	2041.52
2.24	-0.24	-0.77	0.22	0.65	2889.64
2.61	-1.32	-0.73	1.97	0.5	8585.86
1.09	2.26	2.46	-0.66	0.33	5328.03
-0.09	1.25	-1.0	-0.03	0.31	932.83
1.06	3.24	2.57	-1.37	2.17	13114.2
1.61	-0.07	1.91	-1.24	2.54	3568.81
2.34	-1.07	1.47	-1.36	0.37	5765.52
3.42	1.99	-1.05	0.14	-1.26	12199.69
1.03	-0.87	2.51	-0.2	1.82	5229.36
-0.59	-1.05	-0.86	1.98	0.67	1802.13
1.02	0.28	-0.19	-0.69	0.91	141.36
1.44	3.15	1.84	0.34	1.88	7893.38
-1.17	-0.27	0.04	0.94	-0.6	584.12
2.24	-0.05	2.62	1.4	-1.41	7380.27
0.21	0.52	1.06	-0.51	0.47	359.4
3.18	1.71	2.38	2.07	0.58	9762.54
-0.49	1.66	-0.98	2.39	0.88	4144.89
-0.38	0.65	-0.74	1.02	2.42	378.4
-0.23	0.54	0.14	2.22	0.85	2177.49
1.75	-0.17	2.32	-1.16	2.24	5938.45
1.59	3.18	-0.6	2.89	0.09	18995.6
3.24	0.33	2.02	-1.14	3.12	13770.97
0.72	-0.09	3.03	1.99	2.79	6264.39
2.48	1.24	1.68	-1.27	-0.21	4428.16
1.64	0.11	-0.21	1.93	3.36	1042.87
0.19	-1.07	-0.02	3.14	2.49	6685.42
-0.45	2.58	-0.45	2.44	2.87	7075.62
1.45	-0.41	0.61	-0.15	3.16	1666.11
-0.76	2.06	-0.73	2.89	3.45	5662.86
3.38	-1.08	1.57	1.05	-0.65	16169.93
1.28	-1.24	1.97	0.62	-0.88	2076.61
2.79	1.87	0.0	-0.22	2.68	5424.31
-1.03	1.58	0.73	0.86	1.47	407.56
-0.43	0.56	1.69	-0.24	1.4	1346.56
0.86	-0.3	0.49	-0.47	1.46	332.17
-0.67	0.69	1.86	0.05	-1.4	1561.1
0.46	1.01	-1.22	-0.53	0.06	985.38
0.2	0.44	-1.47	1.63	1.58	444.36
-0.73	2.83	1.2	2.97	1.18	11246.47
-0.31	-1.24	0.3	1.2	0.85	496.97
0.66	0.43	-1.29	-0.27	2.92	1409.51
-1.39	0.31	1.6	1.6	-0.71	1657.65
3.21	-0.8	0.01	0.97	-0.13	12587.65
1.07	1.32	2.99	-1.48	-0.14	11569.86
2.49	0.09	-0.98	1.94	0.75	4842.96
2.43	-0.1	0.4	2.46	-0.39	8305.26
0.48	0.74	1.31	3.32	0.19	12081.25
1.9	0.46	2.35	-0.35	-1.35	5119.72
1.67	3.11	0.02	-0.9	1.55	9471.92
2.35	2.86	3.41	3.19	2.78	15590.07
-0.71	1.33	2.16	1.74	-1.46	2958.2
0.73	-0.52	1.6	2.14	0.41	2047.88
2.1	-0.84	2.36	1.03	0.97	5098.02
3.01	-0.14	0.4	-0.13	2.0	8887.31
-1.33	-0.07	-0.04	-1.13	-0.99	992.48
2.82	0.45	-0.23	-0.52	0.79	5714.56
-0.57	-0.27	2.53	0.03	-0.92	4790.13
-0.52	-0.05	0.39	-0.46	2.24	480.11
-0.31	2.55	3.34	-0.3	0.41	14746.9
0.88	-0.48	0.46	-1.3	-0.47	865.46
1.72	3.17	0.96	0.89	-0.47	8429.92
3.08	-0.45	-0.45	1.11	0.89	10018.38
-0.49	-0.41	2.68	2.57	0.4	6660.22
3.13	0.86	3.07	2.05	-0.52	16208.95
2.58	1.85	-0.93	0.54	1.53	4375.65
0.24	3.29	1.11	-0.57	0.95	10853.34
3.43	1.99	-0.12	-1.49	-0.69	12307.12
1.45	0.64	2.79	0.9	-0.03	5593.71
-1.0	1.42	-0.03	-0.33	3.04	1313.51
-0.0	-0.11	2.43	-0.69	-0.95	5145.61
0.7	0.05	0.38	0.46	3.34	1023.93
-0.1	2.99	-1.39	0.17	2.05	12289.69
3.2	2.81	2.84	0.78	3.34	14142.62
1.89	0.33	2.42	-0.62	2.32	6160.15
1.26	-0.24	1.46	2.12	-0.1	2644.62
0.74	-0.9	-0.2	1.29	1.46	477.18
0.7	0.74	0.81	2.93	3.16	3477.07
2.34	2.78	-0.16	1.29	2.39	7168.27
0.29	2.85	0.31	2.27	-1.49	11759.95
-0.15	3.09	-0.99	1.82	3.16	12129.3
-1.32	-0.55	-0.78	-1.49	2.79	1132.65
-0.06	1.92	1.33	-1.49	2.57	2005.09
-1.06	-0.09	1.91	-1.22	-0.74	3386.61
1.72	3.23	1.06	2.14	1.57	9808.37
2.19	-0.01	0.13	3.21	2.34	9681.9
-1.48	-0.94	-0.34	0.22	-0.58	1182.56
-0.03	1.76	2.54	2.89	-0.46	9381.93
0.52	0.24	2.46	-0.2	-0.87	4572.68
1.41	-0.02	1.63	0.69	-0.69	1193.36
0.74	-0.86	-1.11	0.6	-0.48	658.89
2.14	0.78	2.46	0.78	1.75	4699.37
-1.21	-1.47	3.18	-0.48	1.43	12346.48
3.14	-0.9	-0.96	-0.88	1.75	12325.51
-0.93	-0.56	3.47	1.84	-0.68	13271.03
1.55	-0.58	-1.19	-0.83	0.1	1672.64
3.22	0.94	0.45	2.17	0.04	11481.85
0.43	-1.14	0.91	1.69	-0.37	1311.16
0.0	-1.14	1.82	-0.04	0.5	1313.07
-1.4	3.06	-1.12	0.89	0.27	11166.63
-1.45	-0.95	1.25	-1.31	3.0	1949.02
-0.77	0.32	2.77	-0.39	-0.5	7271.28
-1.19	-0.5	3.46	0.89	-1.41	14175.77
1.17	1.12	1.09	-1.34	-0.04	990.5
0.84	1.99	1.34	0.85	2.1	1131.77
2.31	0.59	0.74	-1.38	3.25	2828.15
-1.12	0.96	3.4	0.23	0.47	13488.05
1.8	0.04	-0.32	2.71	3.21	3429.61
1.82	2.22	-0.97	2.53	1.33	6430.76
2.63	1.59	0.29	2.1	0.91	4974.6
2.2	2.91	3.1	0.76	3.39	11886.9
-0.81	2.59	2.57	-0.27	1.94	7171.3
2.35	-0.98	2.75	-0.35	1.66	11056.3
-0.65	-1.47	1.29	0.01	2.06	1141.81
0.31	-0.9	-0.52	3.04	1.77	6636.22
3.19	1.5	0.04	-0.37	2.81	8752.08
-1.06	-0.47	1.48	2.19	3.27	653.44
-0.26	0.1	2.44	2.06	1.62	2800.53
2.62	-0.76	-0.15	-1.24	-1.06	6712.29
0.33	-1.36	0.92	-0.59	3.05	1247.09
1.87	2.59	0.61	-1.22	1.89	4078.9
3.31	-0.15	-0.23	-0.19	-1.1	12485.48
1.57	0.08	-1.34	1.62	2.47	762.55
1.17	2.57	2.54	-0.38	0.36	6475.1
-0.56	2.94	2.73	-0.41	0.33	10383.18
0.97	-0.46	2.02	-0.3	1.94	2789.19
-0.59	0.85	3.03	-1.38	0.4	11949.56
2.35	2.09	0.99	1.57	0.21	2865.95
-0.3	-0.41	-1.32	0.11	0.89	599.84
-0.86	-0.64	3.12	-0.12	1.77	10955.99
2.73	3.04	-1.43	0.76	3.28	14244.18
1.81	2.15	-0.1	1.09	2.66	2693.5
-0.16	0.15	0.12	3.21	0.24	11160.02
-0.96	-0.1	1.37	0.27	3.24	1556.31
3.11	2.93	1.6	1.45	-1.3	10714.12
0.23	2.22	1.11	0.15	1.39	2234.57
-0.15	1.48	2.08	3.26	-0.12	11886.29
-0.77	-1.09	-0.32	-1.06	-1.38	1286.06
0.42	0.68	0.17	1.6	3.25	329.84
2.04	0.88	-0.39	-0.05	3.5	2443.94
3.34	0.44	1.63	1.74	1.78	11935.19
3.14	1.48	0.94	2.9	-1.39	17197.13
3.43	-0.81	-1.1	0.87	2.69	16520.06
3.3	1.81	-0.29	0.44	2.94	10291.21
0.87	2.23	1.48	2.41	1.05	3709.56
-1.27	0.12	0.31	2.76	0.58	5903.53
0.47	-0.14	0.78	-1.04	1.44	361.2
2.52	-0.31	0.5	0.93	0.29	4535.98
2.47	1.54	1.33	3.05	1.14	9022.2
2.11	1.89	2.75	1.98	0.06	5336.77
1.41	2.4	0.5	1.93	2.3	3272.24
1.24	-0.83	2.04	-1.37	1.25	3852.37
