3.05	-1.49	1.29	-1.34	-0.49	2.39	13639.56
-0.19	1.55	1.03	2.28	0.52	3.32	3688.52
-0.29	1.2	-0.02	3.01	1.49	3.35	7108.79
2.64	3.4	1.12	3.06	1.93	0.86	18859.76
-1.34	0.35	1.25	1.41	0.82	2.83	946.56
1.72	0.47	0.05	0.82	1.61	3.36	837.95
2.54	2.96	-0.24	0.56	0.91	-1.09	9758.68
0.39	1.41	2.47	3.5	-0.46	0.64	17041.77
0.64	0.3	0.87	1.35	0.4	3.08	1153.33
1.73	1.63	-0.68	0.21	3.16	-1.43	15317.13
2.78	1.93	0.04	-1.34	2.42	-0.41	8878.19
3.25	1.24	0.91	0.7	1.35	1.57	8817.61
-0.43	2.83	-1.28	3.46	0.7	1.35	22455.43
0.65	0.36	1.86	2.93	3.25	-0.92	16368.82
0.09	1.71	-1.36	1.76	1.93	2.13	2524.84
0.29	2.97	-1.08	2.31	0.27	1.03	13435.51
1.44	1.41	3.18	2.24	-0.54	1.5	9627.31
-0.28	1.61	3.45	1.58	-0.56	-0.2	11934.9
-0.28	-0.18	1.88	-0.86	-0.13	1.76	2667.12
0.74	0.43	-0.85	0.08	0.25	-0.72	222.15
-0.94	2.76	0.66	1.32	1.64	2.31	5294.07
0.85	3.42	2.97	-0.17	-0.87	2.22	16735.78
0.94	1.65	2.94	-1.47	2.56	0.05	14550.29
-0.4	-0.22	2.36	0.77	-0.2	0.77	2975.36
2.19	1.59	2.1	1.86	-1.18	-1.22	4540.0
-0.18	3.36	-1.12	2.74	1.48	2.66	20397.77
3.14	1.33	3.39	1.94	3.42	2.38	25370.94
0.98	3.23	-0.16	3.02	1.8	0.69	18652.82
0.17	1.67	1.51	1.86	3.33	-0.07	12911.88
-0.29	2.4	2.83	1.96	-0.95	-0.73	7627.89
0.93	2.08	0.53	1.83	0.67	3.11	3256.87
0.96	-0.48	2.32	3.24	2.56	-0.86	12900.16
-0.08	-0.4	2.58	0.65	2.27	-0.9	8222.28
-0.26	3.16	1.86	0.72	-0.87	2.0	8667.24
2.64	-1.26	1.63	3.17	-0.04	-0.56	17023.25
3.16	0.82	3.4	-0.25	2.39	3.36	24201.33
2.21	2.94	1.73	-0.24	2.54	1.87	8927.91
0.9	2.65	3.24	1.85	-1.2	0.82	11435.89
2.26	1.66	0.01	1.72	1.87	1.02	2974.48
0.94	3.39	-0.73	-1.35	-0.77	1.98	16802.58
2.28	1.15	3.04	-0.25	0.01	-0.78	11012.48
2.56	2.67	2.47	2.86	1.28	2.07	9519.11
-0.93	3.04	-1.02	1.98	2.43	0.73	14006.49
-1.08	1.79	1.4	-0.81	1.09	2.68	1381.45
2.0	-1.21	0.94	1.33	1.4	3.36	2977.57
0.15	2.08	1.62	-0.77	2.8	0.23	8594.97
-1.16	2.42	1.81	2.23	1.43	-0.31	3681.01
1.5	0.34	2.16	-1.17	0.39	1.44	4457.0
-1.23	1.97	1.54	-1.31	1.53	3.18	2009.99
-1.25	1.36	2.44	-0.39	0.84	3.21	4746.83
2.76	1.92	2.96	-0.94	1.32	0.05	13028.25
-1.3	2.88	1.9	2.66	-0.78	2.08	10723.86
3.4	-1.34	0.61	0.68	0.27	2.31	17307.23
2.51	0.61	3.45	0.67	0.81	0.41	16829.65
0.69	-0.38	2.33	2.01	2.05	-1.23	5073.01
0.66	-1.48	2.87	-1.39	-1.16	0.54	10722.01
-0.39	-1.49	2.38	-1.08	-0.25	-0.53	5072.55
1.44	1.6	-0.93	-0.4	1.19	-0.88	2040.01
2.53	1.32	-1.37	0.31	1.77	-0.15	5162.84
1.92	3.12	-0.51	0.05	-0.99	3.13	11104.46
0.24	2.64	-0.76	3.08	0.06	-1.38	16356.46
0.57	1.51	-0.74	2.55	2.48	-1.05	8264.2
1.63	1.54	-0.37	0.64	2.77	1.58	5177.01
0.88	2.39	2.55	2.21	1.55	-0.17	4882.97
0.49	2.35	-0.46	1.2	2.87	0.42	10444.53
3.47	1.2	-0.99	-0.07	-0.38	-1.36	12707.56
0.12	1.29	2.12	1.7	0.89	2.37	1615.96
-0.62	1.11	1.57	-0.63	-1.21	0.94	1318.09
-0.18	1.04	1.93	1.11	0.54	2.43	1364.93
-0.53	1.23	1.16	-0.31	2.45	-0.26	4858.85
0.47	0.58	1.89	0.8	3.32	2.94	8280.15
1.14	-0.41	-1.14	0.5	1.8	-1.19	2737.54
-0.89	-0.29	1.59	3.32	2.26	1.18	9639.7
1.47	1.89	-0.38	1.76	-0.84	2.98	3904.9
2.35	2.55	-0.08	3.27	1.99	2.36	14123.22
-0.68	0.24	1.49	2.63	0.47	1.2	4485.62
-0.7	-0.54	0.89	-0.39	3.19	-0.89	13462.38
0.92	-1.3	0.92	1.02	1.02	3.42	1094.6
-1.13	0.74	2.98	2.49	-1.08	0.63	10048.03
3.15	1.61	-0.12	3.2	1.1	-1.18	17596.39
2.63	1.51	2.89	-1.36	2.39	-0.16	15884.49
1.04	1.47	0.91	2.17	0.76	1.1	1939.96
-1.15	2.63	1.18	2.64	-1.4	3.28	10812.83
0.32	1.81	1.18	0.42	0.72	0.11	873.3
1.6	1.16	-0.21	2.0	2.73	-1.43	8878.27
3.49	3.43	3.03	2.39	-0.93	1.07	24335.74
-0.56	2.23	2.03	-1.44	2.05	2.6	4594.61
2.29	1.77	2.48	2.09	3.19	-0.41	14254.02
-0.85	0.73	-1.49	1.6	2.7	3.24	2102.83
0.8	-0.52	2.38	0.21	3.02	2.12	9349.77
-1.06	0.19	-1.41	2.99	3.02	2.12	8820.73
3.2	2.33	1.59	-0.15	-0.89	-0.52	8715.03
0.85	2.2	-0.84	3.42	1.58	-1.19	15785.49
0.35	-0.27	1.19	1.07	-0.68	-1.0	703.96
2.53	-0.58	-1.14	2.2	3.48	1.8	16004.75
2.1	1.83	0.71	2.6	1.9	1.25	4725.57
-0.53	1.1	2.66	3.15	-1.18	3.49	14599.4
1.42	-0.36	3.49	-1.22	3.45	-0.56	35585.56
-1.06	1.3	-0.14	2.35	2.13	-0.89	4985.84
0.73	1.11	-0.11	-1.12	-0.46	-0.22	662.08
-1.36	0.12	0.1	1.5	-0.54	3.05	2070.96
-1.46	0.26	-0.85	-1.04	3.48	1.73	12115.96
-0.1	1.67	-0.42	3.11	-1.41	0.39	14716.49
0.64	-0.26	0.52	1.05	1.9	-0.76	2102.13
3.06	3.0	0.38	3.39	0.21	1.61	25522.12
0.59	0.59	-0.36	0.65	0.36	-1.28	284.88
2.19	2.21	0.66	0.56	-1.17	3.03	2958.57
3.46	0.12	0.85	-0.12	3.3	3.01	21489.2
1.3	1.99	0.05	-0.62	0.73	0.42	1594.53
0.84	-0.18	-1.36	1.35	-1.16	2.59	1353.43
-0.09	-0.39	1.79	2.86	2.39	0.54	6332.11
3.26	0.49	0.02	0.07	1.11	-0.83	10836.98
2.11	3.37	3.21	0.85	-0.03	3.42	16930.76
1.98	1.95	-1.4	-0.75	1.94	-0.77	6085.93
3.35	0.75	0.79	-0.68	1.08	-1.19	11744.43
1.62	0.2	1.93	1.01	0.39	1.87	2019.13
3.2	1.19	1.03	3.03	-1.04	3.46	19618.41
1.43	2.63	0.21	0.1	3.49	2.84	14478.06
0.45	3.03	0.77	2.85	-0.15	-1.22	15390.28
-0.72	1.99	0.05	2.36	2.84	1.72	7083.04
0.09	2.99	1.28	1.74	-0.17	1.3	7948.74
2.57	0.75	1.05	1.98	3.11	1.55	10199.22
1.8	-0.38	0.45	2.35	1.61	-0.98	4592.75
-0.48	-0.19	0.17	-0.87	-0.98	0.28	459.96
2.61	0.41	-0.29	2.12	-1.24	0.42	7958.28
1.65	1.9	-0.17	-1.43	0.42	0.34	1984.88
3.42	0.43	3.28	1.88	-0.39	-0.66	23153.87
-0.88	0.56	2.22	3.38	1.41	-0.06	11067.13
0.39	-0.92	0.36	2.84	-0.77	0.21	8705.66
2.08	1.26	1.25	2.39	2.86	3.17	4349.9
0.9	0.36	-0.85	1.73	3.1	3.16	4387.9
1.07	2.76	0.69	0.72	-0.24	3.01	5999.97
0.97	-1.39	2.02	2.09	1.3	-1.22	2736.42
1.41	3.41	-0.57	0.49	2.18	-1.46	19330.08
3.39	0.85	1.84	-1.34	0.34	-0.96	14023.36
1.61	1.45	-0.59	2.6	-0.42	0.68	6550.78
2.35	3.08	-0.67	1.15	-1.5	-0.02	12288.13
1.19	-0.88	-1.21	1.14	1.9	1.12	1596.84
3.46	1.91	1.46	1.77	0.19	2.48	12087.1
2.29	-0.26	2.24	2.84	-0.9	-1.22	12437.71
3.43	2.71	-1.36	1.28	0.04	2.28	16597.7
-1.02	-1.29	1.14	-0.84	2.62	2.11	3670.61
3.12	-0.81	0.42	1.48	3.5	3.18	19706.53
0.85	0.16	1.47	-0.04	-0.41	-0.72	824.5
1.62	3.3	3.29	2.61	1.02	-1.21	16443.57
2.6	1.39	1.41	-1.21	0.2	0.87	4170.82
2.75	-1.25	1.3	0.54	-0.7	-0.95	8222.16
2.35	2.36	-1.05	1.36	2.19	0.34	7395.37
0.88	0.32	2.49	2.39	0.81	2.3	4720.36
1.62	-0.16	2.04	1.62	-0.37	-1.31	2938.11
2.53	2.58	0.13	-1.39	0.68	1.88	6286.4
-0.23	-1.2	0.82	-1.0	0.69	2.25	809.87
2.88	-0.25	-1.24	1.24	1.39	-0.32	7998.88
-0.53	0.73	-1.45	0.44	1.18	0.4	894.3
2.56	-0.93	2.26	1.34	2.38	0.08	10377.01
-1.29	-0.22	-0.39	-0.14	-0.09	2.19	871.16
-0.52	1.69	3.3	2.14	2.0	0.28	9937.13
1.79	-0.69	3.4	0.56	0.86	-0.11	14582.81
0.51	1.39	-0.59	3.18	0.35	3.21	12057.54
0.43	1.95	2.67	0.38	2.99	1.57	11244.52
0.42	1.7	0.09	-0.4	1.79	2.76	1322.44
1.69	-1.27	2.87	1.1	2.35	1.99	8342.81
0.41	0.66	-0.9	3.01	0.51	-0.21	8027.45
-0.11	1.57	0.95	-1.15	-1.4	2.99	1752.71
0.59	1.97	0.47	-1.32	0.11	1.29	2101.26
-0.51	-1.21	0.96	-0.82	0.81	3.44	1332.27
-0.67	-0.64	-0.43	2.63	2.1	0.47	4670.92
2.36	1.87	-0.68	-0.6	-0.11	1.73	3552.65
0.84	2.25	1.92	-1.22	-1.26	1.9	4410.92
-0.72	2.1	1.4	-0.69	0.17	2.77	2627.01
2.55	-0.4	1.41	0.98	2.39	-0.57	9179.64
1.07	1.97	0.64	1.19	-0.34	0.92	1555.33
3.06	1.73	1.05	-1.24	-1.26	2.94	7733.86
3.39	-0.81	2.17	0.88	2.05	1.61	17675.7
-0.21	-0.89	-0.96	2.44	1.5	-0.19	3214.81
1.71	2.87	1.51	1.01	0.76	-0.53	4820.49
2.44	-0.53	1.69	-0.16	0.15	0.96	5408.35
2.81	-0.02	-0.48	-0.56	0.2	0.74	6411.89
3.45	3.43	-0.67	3.3	-0.68	1.16	36911.84
-0.59	3.33	-0.45	-1.02	2.91	-1.01	23704.01
-0.38	-0.06	1.21	0.6	2.63	-0.8	6700.62
1.95	2.01	2.97	1.6	2.36	-0.78	9693.71
-1.3	-0.34	1.08	2.52	1.65	1.84	2985.4
1.13	-0.53	1.07	-0.64	-1.09	0.14	1051.5
3.42	1.08	-0.53	1.68	3.44	-0.93	28098.03
-0.08	-0.33	1.13	1.82	-1.49	0.09	2914.94
2.64	-1.11	2.8	0.74	0.59	0.01	11837.05
-1.21	2.03	1.79	1.17	-0.89	-0.7	1732.16
1.99	0.61	1.03	0.39	-1.02	1.24	1357.56
2.95	1.6	0.82	2.4	0.6	0.71	8326.9
-0.08	1.52	-0.68	2.48	0.06	0.01	5247.05
1.68	2.74	-0.7	0.31	1.75	-1.02	8688.03
0.11	-1.18	2.31	-0.3	3.16	-1.15	16759.14
2.69	2.17	1.08	0.84	2.91	0.54	10673.4
1.02	-0.26	1.17	3.39	2.64	0.76	12401.02
3.13	3.28	-0.53	-0.05	0.92	2.98	17553.34
1.09	1.08	0.29	2.04	1.34	3.46	1535.41
3.44	2.16	0.9	-1.22	-0.62	1.38	11746.44
-0.29	-0.51	2.74	2.38	-1.06	1.26	7816.25
-0.9	1.98	2.0	2.5	-0.1	2.15	5229.92
-1.23	-0.29	3.1	0.23	2.19	0.73	12156.14
1.19	1.72	2.86	1.31	-0.49	3.01	5989.6
0.99	0.8	-0.5	-0.39	-0.94	-1.24	752.39
-0.63	-0.36	-0.98	1.94	3.26	-1.43	14854.72
2.93	0.71	0.83	0.34	0.33	-1.09	6377.25
3.35	2.87	-1.18	0.16	1.0	-1.08	16538.17
1.25	0.26	-0.07	3.37	1.61	0.59	11212.72
-1.34	-0.82	1.79	2.05	1.58	-1.39	3151.25
-0.07	1.78	3.33	2.6	1.22	-1.3	11380.32
1.29	1.98	2.86	-0.79	0.2	0.8	8251.89
-0.58	0.71	2.69	-1.36	1.67	2.19	7931.62
0.21	2.5	-1.38	1.58	-0.34	1.01	7330.54
-0.83	0.22	1.86	-1.24	-0.05	0.66	2864.9
0.59	3.36	1.29	-0.78	-1.0	1.81	11841.01
-1.13	-0.9	3.22	2.53	-0.55	3.35	12976.8
-0.09	2.69	1.97	-1.2	-0.81	0.67	6593.36
2.36	-1.12	0.22	-0.94	-0.06	-1.43	4986.17
1.23	2.57	2.08	0.63	3.25	1.15	13207.97
2.33	2.48	-0.57	1.53	1.39	2.07	5630.39
-1.22	2.96	2.93	2.3	1.83	-0.85	10542.42
-0.68	2.76	-0.91	1.74	-0.76	0.98	9347.05
2.11	-0.33	-0.61	-1.02	-0.81	-0.22	2964.43
1.38	2.55	-0.34	2.5	-0.75	2.84	10720.55
1.23	1.14	3.39	0.23	0.53	0.58	13172.68
3.43	0.42	1.0	2.97	2.81	2.79	19560.31
-0.11	0.28	3.04	0.55	-0.19	3.04	9372.8
0.25	2.11	2.13	1.37	0.4	-0.51	2227.95
1.06	2.63	0.9	-0.03	-1.29	-0.07	4394.12
0.73	3.22	3.2	-0.65	2.18	1.71	18968.31
-0.48	2.74	2.2	-1.5	1.46	0.86	7703.66
1.14	1.43	1.07	1.11	3.23	-0.34	12106.76
2.61	0.17	-0.48	1.45	-1.39	-1.41	6934.49
2.66	2.93	-0.73	2.77	-0.13	1.32	17168.01
1.67	-0.05	0.74	-0.67	2.09	3.45	1367.79
2.92	-1.45	2.95	3.27	1.35	-0.2	22132.68
-1.1	-0.04	1.18	0.16	-0.18	2.64	1138.8
0.85	1.55	1.94	0.83	1.21	3.04	1227.25
1.0	-0.48	0.41	1.82	-0.9	2.6	2596.81
2.06	-0.93	2.85	2.22	0.67	2.09	8647.21
0.34	1.41	-0.88	0.53	0.07	2.92	1855.57
0.13	2.88	-0.04	-1.28	2.79	0.34	13618.06
0.98	2.41	0.27	0.74	2.42	1.3	5752.96
-0.43	1.7	1.68	-0.77	2.86	0.35	8320.32
1.85	-0.21	2.77	-0.95	-1.3	1.74	9997.76
0.66	1.72	2.84	-1.15	0.53	-1.28	8974.41
1.05	0.69	-0.31	-1.48	3.13	-0.73	11509.57
-0.06	0.14	2.87	-1.19	0.51	3.38	10766.86
0.57	3.34	0.6	1.13	0.54	-0.24	12199.05
1.69	-0.75	1.59	-0.05	-0.12	1.96	2456.91
-0.39	1.9	-0.79	-0.09	0.71	1.81	2519.53
2.5	-0.47	-1.38	2.8	2.88	-0.9	15783.05
-0.66	2.75	2.04	0.74	0.65	0.97	4794.29
1.9	0.02	-0.9	-0.19	2.63	1.56	5021.8
-1.04	2.66	1.91	2.0	0.6	-0.19	4384.26
1.96	1.61	-1.12	0.05	-0.89	-0.2	2209.37
0.06	0.45	1.15	3.01	2.03	-0.96	7924.56
-0.72	1.96	1.67	-0.52	3.15	1.62	9507.91
2.87	0.04	2.66	-1.21	2.22	1.08	15842.45
1.55	2.36	3.03	1.71	2.18	2.31	6886.64
-0.16	3.06	1.88	-0.81	2.11	2.06	9203.03
-1.34	0.13	1.93	1.36	3.46	-1.47	19542.97
1.02	0.43	-0.58	1.55	0.21	-1.37	927.47
2.9	2.31	2.21	1.01	2.98	-0.14	14730.71
0.21	3.23	-0.0	1.47	0.06	0.18	12567.82
0.19	1.26	2.76	-1.44	0.94	1.58	8678.04
-0.59	-0.44	2.03	-1.16	2.16	-0.42	5852.47
1.41	0.1	-0.76	-0.45	-0.88	-1.33	1091.12
1.9	2.71	1.26	-0.7	-0.17	0.59	4389.04
3.23	1.91	1.51	1.07	1.24	-0.78	8411.72
1.9	1.49	1.95	0.1	1.48	0.25	2423.18
1.5	3.03	0.59	0.98	-0.19	2.18	8079.05
-0.44	0.38	3.16	0.56	-0.42	-1.24	10060.82
2.58	2.86	3.11	-0.38	-0.71	0.37	14205.86
0.6	2.58	2.54	1.32	0.46	2.92	5724.07
-0.9	2.69	0.93	3.07	-0.86	3.2	16013.87
3.08	1.58	-0.31	-0.25	1.86	2.18	7546.2
2.46	3.41	-0.66	-1.39	0.56	3.31	17233.53
1.52	0.48	0.09	0.22	3.49	3.48	9103.31
2.37	1.73	2.73	0.25	-0.83	2.21	7026.23
2.21	1.71	-0.58	0.94	-1.03	0.17	2725.94
-0.32	3.19	-0.92	1.84	-1.12	-1.37	16098.61
2.19	2.07	-0.52	1.02	0.23	1.59	3415.47
3.5	2.01	-1.2	-0.63	1.81	2.61	13919.59
2.15	2.4	2.65	-0.01	1.69	2.06	6763.22
-1.45	1.32	-1.26	0.98	-1.47	1.61	1637.94
-1.34	1.82	-0.87	2.78	2.81	0.46	10123.31
2.35	-0.05	-0.49	2.71	1.63	2.12	7041.96
1.84	-1.4	1.04	-1.18	-1.04	1.63	3523.43
0.73	-1.11	0.45	3.11	2.65	1.27	9428.55
0.53	2.28	2.46	-1.31	-1.38	1.27	7582.66
0.97	0.52	1.94	3.44	2.38	-1.17	13923.87
3.16	3.1	0.36	-0.24	0.29	-0.93	13430.83
0.4	-0.15	-0.3	-0.32	1.35	-0.26	631.39
0.23	1.21	2.92	-1.37	0.01	0.58	10532.81
-1.38	1.04	-1.21	-0.04	0.55	0.6	876.85
3.31	0.94	2.69	1.39	-0.37	-1.18	14489.84
2.41	-0.34	3.32	0.87	2.65	-0.44	21053.03
0.06	3.19	1.47	3.34	-0.07	2.91	22191.85
0.73	3.34	2.73	1.14	2.14	-0.73	14772.0
0.47	-0.32	2.67	3.08	-0.31	2.58	12552.65
1.19	-0.55	2.66	0.1	-0.99	-0.64	6180.67
2.83	1.06	0.23	3.09	2.86	-0.22	17371.14
-1.09	0.64	3.44	0.72	-0.36	2.1	13777.37
1.67	2.53	-0.44	3.34	2.04	3.21	14087.87
0.67	-1.07	-0.09	0.92	0.48	2.96	1230.71
3.11	-0.8	-1.25	3.17	0.61	3.37	21407.74
-0.87	0.17	2.27	2.63	3.27	-0.77	15656.6
2.45	0.12	0.77	3.36	2.52	-0.36	16487.5
2.29	0.19	0.39	-1.22	-1.36	0.73	3705.06
-1.25	1.64	-0.04	2.51	2.11	2.29	3608.11
0.24	-0.7	-1.17	0.32	1.93	2.56	922.19
1.4	2.22	2.52	1.17	2.17	-0.08	5633.34
3.04	2.41	-0.78	1.61	3.2	0.07	19502.08
1.23	1.07	2.04	0.22	3.18	1.51	10040.68
-0.33	0.99	0.21	-0.67	1.04	1.36	235.81
-0.37	1.67	1.93	0.23	3.04	2.51	6961.91
2.79	-0.03	1.28	0.13	-0.44	1.92	6823.25
-0.93	0.11	2.64	1.4	2.84	0.88	9101.09
2.85	0.01	-0.87	3.28	2.02	0.48	16239.97
-0.01	-0.85	1.91	2.52	2.08	1.97	2728.18
2.49	1.6	2.29	-1.09	-0.93	1.07	6600.64
0.69	-0.37	1.58	-0.64	1.61	0.12	2024.14
-0.52	0.13	0.7	-1.35	1.57	2.76	411.28
1.34	2.03	-1.29	0.14	-0.48	1.5	3361.07
2.64	1.29	0.03	0.43	0.94	2.18	3740.35
1.49	-0.51	0.56	-0.88	2.16	-0.19	3454.07
1.63	0.2	-0.04	1.81	2.15	0.73	2577.37
1.24	2.83	-1.1	-0.12	-0.74	-1.16	9001.73
0.83	2.17	1.01	-0.68	1.01	3.45	2501.23
-1.44	-0.09	0.76	1.26	2.88	-1.06	9499.53
-0.12	0.57	1.16	3.3	-1.39	1.74	15578.57
0.29	2.39	-0.08	3.15	3.15	-0.03	19379.53
1.09	3.32	0.71	1.6	1.63	3.2	11331.38
2.35	0.28	1.28	-1.01	-0.51	1.14	3914.45
2.87	2.36	-1.07	2.82	0.93	0.94	13087.74
0.9	1.93	3.0	-0.56	0.68	1.56	9458.66
3.36	2.29	1.0	1.46	0.4	-0.56	10281.17
1.26	0.93	1.07	2.02	-1.08	-1.14	3324.4
-0.68	-0.37	1.15	-0.93	1.78	1.08	1208.24
1.96	2.27	2.77	1.64	1.21	1.73	4686.52
-0.55	3.48	0.68	0.07	1.61	0.84	14664.97
-1.38	-0.51	0.74	2.68	3.4	0.82	14042.69
1.82	1.66	0.38	0.81	1.03	-1.12	1372.83
-0.76	2.47	-1.48	1.5	1.56	1.12	6384.92
2.69	0.1	-1.12	1.37	2.9	2.86	8418.25
0.4	1.24	3.19	1.55	0.25	2.92	9116.58
1.47	0.82	-1.41	2.09	-0.46	2.08	3304.01
3.13	0.22	1.31	1.46	-0.63	-0.88	10271.22
2.31	1.8	3.45	2.67	1.05	0.67	13503.87
0.31	0.1	-0.67	0.05	1.62	1.61	432.05
0.75	0.03	-0.86	2.63	2.68	1.53	5459.87
-0.95	-1.11	2.33	2.85	-0.75	1.63	9193.22
0.52	2.06	0.92	0.79	-0.75	1.36	1682.1
2.99	0.68	0.45	-0.92	-1.12	-1.44	8074.14
-0.89	-0.59	-0.56	3.34	0.2	1.87	13541.45
-1.36	0.33	0.54	1.33	3.34	2.3	8458.15
0.78	-0.77	1.44	-0.44	2.14	2.46	1728.44
2.12	3.27	2.37	1.11	-0.27	0.14	9344.19
-0.55	-0.65	1.72	1.9	1.9	0.89	1410.61
3.26	0.91	2.56	0.46	2.81	-0.97	22003.38
-0.86	-1.33	-0.42	2.98	0.18	2.36	9820.44
1.71	2.15	2.67	2.46	-0.45	-0.56	6915.08
1.7	3.27	-0.32	2.66	2.34	2.2	16124.45
1.89	1.07	1.71	3.06	-0.3	-0.36	10025.83
2.72	-0.2	3.05	-0.91	-0.31	-0.68	17312.82
3.06	3.17	2.85	1.5	2.47	-0.18	17368.83
-0.41	-1.05	1.77	3.49	-0.26	-0.56	15735.25
-1.08	-1.48	-0.17	0.58	1.82	2.2	1644.41
1.26	2.73	1.68	2.99	1.93	-0.87	10499.76
1.08	-1.13	1.85	3.39	2.31	-1.41	13555.07
-1.12	1.89	1.05	-1.32	1.07	1.08	1319.66
-1.34	0.89	0.3	-0.85	-1.5	3.32	818.68
1.34	1.48	-1.04	-0.82	1.96	2.87	1684.05
0.51	-1.37	-0.76	1.37	-1.13	-0.19	2156.79
0.69	3.33	1.88	-0.91	2.79	2.92	14034.13
3.45	2.93	-0.95	-1.08	2.02	0.73	18749.32
-0.37	2.28	1.66	2.06	-0.84	-0.65	4536.23
1.6	-0.88	-0.83	2.94	0.34	3.3	9867.98
2.41	1.18	-1.23	-0.4	-0.68	2.46	3676.92
2.7	2.26	0.16	2.87	-0.2	2.62	13580.91
-1.38	0.08	2.33	1.55	1.91	0.99	3117.56
2.24	2.76	2.55	0.19	-0.28	-0.78	7155.51
3.2	-0.59	-1.09	0.92	0.83	2.33	12224.01
1.75	2.01	-1.3	1.32	2.1	-0.68	5587.92
1.15	1.44	0.43	-1.28	0.02	0.01	754.75
0.61	-0.09	0.54	1.15	1.41	3.45	339.55
3.37	0.21	0.62	1.63	3.23	2.96	18242.68
2.86	2.5	1.61	2.92	0.87	0.21	11291.24
-0.07	2.64	2.38	1.98	2.05	3.28	4601.04
0.67	1.2	2.96	-1.21	2.1	-0.25	12452.82
0.72	-0.3	1.51	1.68	1.48	-0.45	1184.73
-0.65	0.18	0.99	0.45	2.18	0.62	2229.49
0.82	-0.29	0.43	2.73	1.29	-1.3	5434.16
-0.28	1.45	-0.63	1.24	0.66	1.56	1213.98
2.92	1.91	2.17	1.18	2.7	-0.04	11394.14
-1.46	3.04	3.33	1.04	0.53	0.7	13739.11
0.74	1.15	1.69	0.86	0.92	-0.42	612.46
0.63	-0.61	0.43	-0.07	-1.34	3.06	458.64
1.17	0.74	3.36	1.41	1.31	-1.06	11413.75
-1.39	-0.36	-1.04	-0.32	-1.45	2.22	1120.46
0.12	3.35	1.39	1.12	-0.98	-1.34	11885.2
2.01	1.08	-0.09	-0.2	0.14	-1.38	1239.69
-0.46	0.38	1.41	2.32	-0.6	-1.17	3994.01
2.09	0.59	1.48	1.49	-0.13	1.55	2395.02
0.06	-0.68	0.14	1.43	1.29	2.37	367.58
-0.66	-1.12	1.27	-1.41	1.7	1.58	1349.34
3.33	0.16	1.8	0.15	-0.62	-1.27	13538.85
-0.19	0.62	0.57	0.47	3.49	-0.86	18120.99
0.2	0.95	1.45	1.05	-1.13	-0.12	922.48
2.73	2.08	3.2	-0.7	0.44	-0.99	15134.59
1.08	-0.5	1.59	-0.68	0.61	-0.07	1513.74
-1.2	-0.42	1.34	-1.47	-0.75	1.59	2516.82
1.1	-0.37	1.97	0.08	1.31	2.61	2283.96
2.74	2.0	3.17	2.8	2.27	3.2	11854.37
0.16	-1.44	2.13	2.24	-0.19	-0.85	3544.01
2.13	-1.13	3.44	-0.67	-0.0	0.35	19361.23
0.35	1.45	-0.49	1.05	3.43	0.03	15235.19
-1.43	3.05	-1.32	3.15	0.87	1.75	19896.44
1.75	-0.75	0.92	2.83	-0.26	1.57	8931.52
1.85	-0.33	1.96	2.7	-0.44	0.35	7867.22
1.66	-0.17	1.77	1.3	1.74	-0.96	3088.39
0.97	0.12	0.62	-0.63	-0.26	-0.94	356.81
0.41	2.46	2.41	2.07	-0.56	0.02	5612.72
0.09	-1.24	-1.21	2.13	1.5	-0.96	2919.99
2.92	2.51	1.75	0.09	-0.15	-1.45	6801.63
2.38	2.11	1.85	0.8	-0.53	-0.67	2861.77
-0.32	0.6	-0.65	3.39	2.5	0.17	12802.39
-0.91	0.67	-0.14	-0.03	1.53	-1.07	1441.06
0.34	2.96	0.9	-1.04	3.24	-0.45	19796.12
0.16	1.13	1.3	0.37	0.94	0.79	362.85
-0.51	2.48	3.19	-1.47	2.27	-0.67	18341.14
2.1	2.62	-0.33	0.4	2.28	2.25	6831.17
1.77	2.48	-0.59	0.19	-0.44	2.96	5384.43
-0.97	1.36	-0.18	-0.21	2.1	0.93	2077.16
2.91	0.05	2.04	3.42	0.37	-0.55	20444.38
3.32	-1.13	1.84	-1.39	-1.01	1.09	17966.89
-0.25	1.81	2.11	2.48	2.71	-0.37	7973.21
2.05	1.23	2.71	2.29	-0.79	0.47	7233.63
1.27	0.09	2.08	0.81	-1.06	3.01	2554.4
1.2	-1.17	0.05	3.26	-0.58	0.52	14493.95
2.4	0.45	-0.54	2.83	1.69	2.39	7542.12
3.25	-0.59	3.4	-0.73	1.95	2.87	28778.66
2.41	1.95	2.48	-0.33	-1.17	-0.58	6417.89
1.32	-0.6	3.44	-0.81	1.64	-0.96	18924.45
-0.26	-0.19	-0.5	1.88	1.22	1.58	843.63
2.31	2.07	1.91	3.49	2.74	-0.32	16684.85
2.85	0.99	1.57	1.8	2.44	2.99	6115.02
-0.77	0.23	1.5	-0.73	2.43	2.47	2659.39
0.75	-1.22	2.49	3.46	2.88	0.79	15082.98
1.32	0.88	-1.19	-1.4	-0.49	2.63	2437.61
0.42	3.28	3.17	3.33	-0.48	2.45	25130.45
2.99	0.79	1.23	-0.41	-0.29	1.36	7240.37
-1.34	-1.34	1.4	0.16	0.43	0.8	1389.18
1.39	2.07	1.76	-0.66	2.74	0.49	7514.72
-1.08	1.52	-1.17	-0.1	-1.15	-0.31	1855.79
