-0.72	-1.4	-1.16	1350.18
-0.77	2.78	1.4	4489.51
-0.01	-0.07	1.53	235.25
3.34	3.09	0.97	13873.61
0.39	0.41	-1.28	217.07
1.77	-0.61	0.73	1416.92
1.06	-1.04	1.06	472.33
0.71	1.98	-0.8	2447.09
-0.11	2.28	0.7	2540.77
1.94	3.13	-1.01	11724.47
1.99	1.03	3.16	1300.15
1.63	3.3	0.68	10471.45
3.26	2.18	3.25	7368.42
1.14	3.48	-1.0	17669.84
2.58	1.81	0.56	3089.63
1.47	1.45	3.02	135.14
-1.37	-0.3	0.17	481.84
1.06	2.74	1.96	3341.89
3.26	-1.47	1.2	14738.73
-0.55	3.19	-1.33	14080.0
0.4	1.7	1.58	409.62
3.4	0.31	-1.23	12838.34
0.0	2.47	2.7	1769.86
2.03	-0.99	0.03	2707.42
-0.44	1.95	2.38	513.82
0.85	2.86	0.21	6811.83
0.26	-0.42	2.47	552.4
-1.15	1.02	-0.91	394.18
0.44	1.7	2.41	250.77
2.49	-0.13	2.63	4693.34
0.13	1.66	0.05	1003.2
0.53	-0.07	2.04	427.84
0.21	2.86	1.17	5710.46
-1.3	3.45	1.08	12033.7
2.34	-0.54	3.03	4372.79
1.47	2.04	0.55	1307.13
1.24	-0.69	1.44	592.04
-0.5	2.98	-1.14	10792.3
0.13	-0.18	0.46	24.31
0.16	0.21	-1.45	227.96
2.55	1.28	-1.42	3665.31
1.06	2.26	0.75	2029.6
1.2	-1.4	-0.48	1407.72
1.64	-0.41	3.32	1956.6
1.84	0.91	0.08	669.54
1.7	0.6	0.57	529.47
0.11	-1.15	0.12	285.06
1.25	1.61	-0.09	720.03
3.04	-0.09	-0.44	8733.3
0.34	3.43	1.63	11376.49
2.95	3.41	-1.16	19164.22
2.21	-0.59	0.69	3012.26
0.87	0.08	0.08	47.22
2.66	-0.79	1.7	6308.48
0.76	0.54	-1.07	185.81
0.19	2.71	2.73	2847.55
1.1	0.94	1.9	110.61
1.57	2.5	0.2	3662.95
0.3	-0.06	-0.03	3.98
0.87	0.74	0.33	4.85
3.29	-1.27	2.55	14724.94
-0.57	0.87	1.63	108.43
0.82	-0.15	-1.02	177.67
3.28	1.39	1.28	8824.57
0.88	1.11	-0.41	280.94
1.59	-0.46	2.13	1263.38
0.34	1.99	2.66	521.78
0.52	0.71	-0.96	234.0
0.74	1.06	2.26	155.47
2.12	1.09	-0.5	1445.22
2.01	3.45	3.15	7702.47
-1.04	0.85	2.92	492.45
-1.04	1.64	-0.86	1295.72
0.16	2.16	0.92	1860.57
-0.33	1.69	0.35	880.29
-0.74	1.8	-1.3	2221.68
2.84	-1.47	3.09	9188.58
2.88	-0.73	-0.6	8278.85
0.13	1.25	1.38	156.2
-1.01	2.37	2.84	959.26
1.53	-1.03	0.23	1209.74
-0.59	-0.0	2.92	868.29
-0.31	-0.98	1.48	148.43
2.24	2.3	0.53	3007.52
1.18	0.66	3.29	868.55
1.39	-0.52	-0.85	729.27
-1.15	-1.47	2.03	792.24
0.4	-1.27	1.55	210.4
2.93	-1.47	3.48	10293.93
-0.61	3.17	3.16	5535.82
1.52	1.93	1.69	429.69
0.51	1.95	-1.24	2829.4
0.88	-0.39	-0.39	166.92
1.2	-1.06	3.36	1129.43
0.52	1.91	3.25	285.74
-1.33	-0.6	2.52	1035.72
0.42	-0.25	2.7	715.72
0.51	-0.63	-0.25	123.97
2.81	0.99	-0.28	4931.48
0.46	0.23	3.47	1168.58
0.83	0.37	-0.5	51.16
0.44	0.62	1.69	189.1
2.9	-1.22	2.33	9353.06
0.23	-0.23	-0.95	110.69
2.31	3.15	1.04	8374.12
1.56	-0.92	2.63	1446.79
0.98	0.86	1.2	22.22
2.11	2.53	3.03	1509.32
1.29	0.3	2.69	862.65
2.79	-0.69	-0.76	7339.89
-0.13	2.1	2.36	856.67
0.49	-0.12	1.58	259.59
1.0	2.72	-1.19	7674.86
0.3	2.01	0.42	1680.66
-0.58	2.1	2.01	890.73
2.29	-1.25	0.97	4259.17
-0.27	0.08	-1.41	203.08
-0.01	-1.04	1.91	181.99
2.66	-0.77	1.92	6337.35
2.73	3.42	2.49	10111.06
-0.71	0.14	-1.03	127.09
3.39	-0.93	-0.35	15587.89
-0.84	-0.81	0.45	240.61
1.47	-0.58	0.08	760.54
1.16	-0.67	1.22	468.54
0.97	0.58	-0.44	73.48
2.93	-1.43	-0.66	10771.1
0.53	-0.53	-0.77	178.76
1.74	-1.08	1.58	1709.22
1.33	0.45	0.22	174.39
1.7	1.63	2.18	182.39
2.7	0.1	1.6	5426.12
2.47	2.98	1.26	6787.13
2.6	2.77	2.95	3828.28
-0.23	-0.48	-0.03	38.88
1.61	1.46	3.28	260.63
1.22	1.94	-0.3	1672.61
0.78	0.33	-1.13	161.74
-0.88	-1.0	-1.45	922.63
-0.39	3.08	-1.35	12606.27
1.31	3.22	2.26	6805.81
0.51	3.34	-1.23	16294.6
1.98	-0.61	3.16	2833.24
2.35	-0.23	1.7	3583.75
2.99	2.9	2.2	7512.26
-0.6	2.2	3.27	589.05
2.83	-0.42	1.56	7301.44
1.92	-0.13	1.27	1615.64
1.02	-0.31	2.05	565.85
-1.42	2.81	-0.11	6481.88
1.01	2.33	2.7	918.04
0.15	-1.16	2.02	190.7
-1.36	2.72	3.13	1906.21
0.01	0.16	0.86	73.86
0.18	1.75	3.27	300.56
2.81	0.38	-1.36	5879.16
0.43	1.02	2.98	446.27
2.49	2.44	-0.63	5752.51
1.87	2.34	0.05	3080.11
2.78	2.46	3.1	3652.1
0.27	1.83	1.54	637.17
0.96	-1.21	1.27	463.03
1.01	3.22	-0.73	12806.33
1.68	-1.07	0.03	1644.13
2.05	-0.06	-0.68	1865.85
0.51	0.3	0.88	63.3
3.05	2.49	2.17	6271.61
2.12	3.45	-0.84	16353.46
0.34	-0.76	-1.27	421.56
0.19	3.01	1.52	6574.42
-0.84	0.37	-1.31	224.4
-0.08	2.66	0.95	4460.38
1.1	1.18	2.93	236.55
1.65	2.49	1.29	2418.96
1.06	1.63	2.54	27.41
-1.27	2.52	2.22	1795.77
-0.56	3.13	0.95	8626.95
2.4	1.39	0.49	2119.77
2.8	0.71	2.86	5642.04
1.3	-1.02	1.38	750.11
-0.19	2.61	-0.73	6354.83
1.76	-0.27	1.77	1424.28
0.44	0.76	-0.21	94.48
1.21	2.09	0.72	1371.27
3.34	1.04	3.17	10674.15
-0.6	2.76	-0.55	7252.63
1.25	0.2	2.26	679.18
2.62	0.94	1.25	3525.9
-1.12	1.23	-1.37	835.72
1.59	0.27	2.91	1315.7
1.3	1.4	-0.7	716.22
0.33	1.06	1.61	114.57
-0.08	0.9	1.29	104.07
3.39	1.31	1.83	10374.62
1.9	2.81	2.0	3544.49
0.66	2.96	3.29	3635.06
0.91	-1.44	1.86	524.95
-0.27	2.92	1.23	6139.64
2.84	-0.44	0.88	7287.1
2.13	-0.63	2.34	3051.18
-1.04	-0.12	-0.13	151.89
1.97	0.83	0.71	931.81
1.8	0.96	0.49	539.11
-1.09	1.19	1.41	4.41
3.04	-0.24	2.82	9758.86
2.92	1.25	0.51	5409.12
0.77	3.45	2.16	10313.99
2.27	1.61	0.74	1600.23
-0.74	0.59	-0.44	65.49
2.86	-0.55	-1.0	7796.1
-1.16	3.15	2.19	6314.03
3.26	0.21	0.53	10881.98
0.16	2.04	3.27	487.06
0.71	3.1	3.07	4955.52
-0.77	1.05	-1.47	685.81
1.43	-0.02	0.9	508.53
-0.3	0.78	0.85	55.19
-0.63	3.45	0.48	13988.15
2.12	-0.54	2.38	2974.29
1.76	0.86	-0.68	702.81
-1.3	0.95	0.52	74.68
-0.97	-0.6	0.03	254.77
1.47	-1.36	3.4	1485.84
3.32	0.7	-0.59	10777.31
2.37	0.86	2.19	2475.07
2.27	2.63	1.48	3596.76
-0.23	-0.83	1.14	103.16
0.61	3.23	0.75	10197.74
1.5	2.36	1.02	2073.2
1.52	0.22	-0.35	453.73
-0.05	-0.14	-0.13	6.67
-0.18	-0.04	-0.7	52.22
-0.43	1.01	-0.81	405.05
3.17	2.88	-1.5	14740.58
2.41	2.26	2.51	1937.23
1.99	2.64	2.46	2211.59
1.9	2.57	-0.38	4990.32
0.14	-1.1	-0.91	579.94
-0.61	3.16	-0.66	12117.38
0.83	3.18	3.45	5064.1
-0.64	0.98	-1.04	435.39
2.6	-0.57	2.41	5812.68
-1.36	2.69	2.08	2737.59
1.39	3.15	2.67	5412.98
0.67	2.49	-1.33	6089.18
0.14	1.21	0.23	294.79
-0.99	-0.39	-0.4	224.09
1.65	-0.77	0.05	1252.79
2.57	1.71	0.17	3157.48
3.04	-0.19	3.39	10025.95
2.16	1.68	0.15	1607.36
2.11	3.06	1.62	6195.6
-0.1	3.09	2.6	5781.83
-0.55	0.53	2.72	602.72
2.76	1.16	-0.87	4664.07
0.61	3.07	0.77	8223.03
1.99	2.01	0.37	1729.25
-0.4	-1.19	2.68	348.75
2.06	2.53	1.08	3128.3
3.27	2.8	1.1	10780.94
0.95	-0.84	3.24	949.34
2.31	2.58	2.61	2401.16
1.79	-0.31	-1.16	1395.01
0.82	-0.66	1.61	318.24
2.35	1.15	2.49	2050.03
2.03	2.86	1.51	4611.86
2.24	-0.18	-0.81	2775.4
-0.0	2.2	0.42	2440.08
1.06	0.52	1.16	115.81
1.6	-1.44	1.09	1703.06
3.06	1.57	-0.01	6691.1
0.07	1.78	3.01	319.08
3.24	-0.18	1.32	11573.32
-1.09	1.31	0.16	248.09
-0.55	-0.66	0.6	100.5
0.98	-0.05	1.9	463.24
-0.54	2.76	1.24	4682.15
0.28	0.12	1.31	169.32
2.85	-0.73	0.66	7844.71
0.75	3.14	2.42	6203.76
1.63	2.18	-0.63	2921.56
2.47	2.53	1.43	3750.62
3.03	2.68	-0.85	10685.06
1.16	0.16	0.71	188.14
0.22	-1.24	0.07	387.01
-0.98	0.51	-0.74	124.47
-1.19	3.22	2.39	6700.62
-1.24	-0.52	1.39	556.05
-0.2	1.56	2.0	251.59
1.22	0.16	3.28	1236.33
3.42	-1.4	3.0	17271.35
1.59	0.98	3.15	719.44
3.32	1.78	-0.48	9879.27
3.49	3.31	1.72	16409.96
-0.5	-1.37	0.6	433.35
2.77	0.0	0.75	5947.72
1.69	-0.12	0.07	887.76
2.11	1.85	-0.75	2420.02
-0.7	1.75	1.29	476.39
-0.01	-0.01	3.38	1144.42
1.37	0.82	1.7	217.47
2.43	1.17	0.6	2303.12
2.03	0.87	2.95	1538.88
0.79	1.68	-1.34	1844.56
2.66	1.94	1.45	3176.35
2.19	0.48	3.44	2894.71
2.07	-0.99	0.43	2817.82
-0.72	2.63	-0.25	5587.95
0.23	0.08	1.07	114.64
3.17	0.94	1.2	8311.93
1.59	2.83	-1.01	8146.87
2.5	1.58	0.34	2648.48
1.06	-0.48	1.31	375.9
-0.32	2.28	2.72	1091.82
-0.35	1.61	2.41	226.78
0.61	-1.44	2.23	336.92
2.43	-0.03	1.84	3863.64
-0.2	0.3	2.43	556.25
-0.33	0.69	3.15	750.61
0.65	-1.47	-1.16	1467.22
1.88	0.8	2.73	1185.32
0.85	3.44	-1.26	17888.69
-0.73	-1.04	1.17	255.34
3.13	0.63	-0.45	8479.6
-1.35	-0.52	2.03	866.18
-0.89	2.67	2.7	2320.53
1.54	-0.48	2.56	1358.35
-0.46	-1.25	0.66	302.27
3.39	-0.77	0.03	15076.44
0.92	2.48	0.81	3121.05
0.37	3.23	0.95	9954.64
-0.26	-1.03	-0.27	303.31
-1.42	-0.25	1.38	694.66
0.2	3.3	0.73	11391.25
0.26	0.72	-1.06	292.32
1.96	1.56	1.62	588.0
2.38	2.23	3.38	1436.66
2.31	-0.54	3.38	4410.76
1.27	2.87	0.97	5442.38
0.09	1.42	0.58	406.68
3.06	1.04	0.18	7013.77
2.45	0.81	-0.33	2795.58
-0.24	0.18	-1.09	129.69
-0.66	2.23	1.56	1491.04
-0.39	2.39	0.26	3477.22
1.52	2.03	3.06	121.74
2.55	2.21	3.29	2100.54
-1.15	2.45	-0.84	4815.83
-0.49	3.26	-0.43	13146.36
2.47	2.75	-0.76	8054.48
-0.18	3.33	2.03	9300.6
-1.06	-0.95	1.69	500.04
0.84	1.38	1.75	48.04
-1.41	-0.27	-0.8	593.52
3.29	2.74	-1.27	14248.17
2.13	-0.35	0.84	2442.76
-1.42	0.6	2.3	583.0
-1.48	2.61	-0.93	6020.36
1.72	2.67	0.01	5079.5
1.78	0.84	2.65	920.85
2.73	-0.52	1.44	6498.81
-0.33	1.61	1.17	429.71
0.27	0.53	-0.33	58.97
1.82	-0.78	0.54	1679.08
2.73	-0.08	2.58	6340.96
2.76	1.76	3.22	3436.32
3.15	1.42	-0.64	7939.7
2.15	2.97	1.23	6040.46
1.32	-0.75	3.47	1469.73
0.99	-0.29	0.34	169.53
-1.12	2.41	-0.16	3701.85
2.36	0.7	-0.78	2534.53
-0.16	-0.93	2.86	494.43
3.22	-0.51	2.33	12269.62
1.94	3.27	1.07	9290.42
1.61	1.44	1.75	143.77
0.22	1.85	2.64	387.14
-0.95	-0.43	-0.67	256.49
-0.7	1.96	3.39	240.3
2.57	0.06	0.45	4306.85
-0.82	-0.93	1.31	283.62
-0.88	0.54	1.35	121.26
1.61	3.29	1.9	8018.28
3.11	0.73	1.1	8032.8
-0.59	-0.38	3.29	1046.93
2.29	2.61	1.65	3362.83
-1.19	-0.86	-1.43	997.04
2.6	0.46	1.97	4281.05
1.33	-1.0	0.98	770.83
1.4	2.86	3.26	2504.87
-1.49	1.53	2.35	54.11
-0.48	0.34	2.54	591.6
0.47	1.94	-0.52	2131.62
1.34	-0.14	2.26	878.01
-1.49	0.27	-0.87	475.93
0.19	-1.18	1.58	156.82
3.25	3.0	2.07	10530.69
-0.04	2.21	0.75	2199.33
3.48	-0.11	-1.36	15129.47
-0.54	2.66	-1.17	7365.05
-0.37	3.11	2.27	6369.37
3.09	2.75	-0.86	11722.7
1.12	2.41	0.87	2574.03
3.43	3.04	-1.03	18173.03
1.83	-0.78	1.33	1760.71
2.27	-1.48	2.7	4433.27
-0.77	2.66	1.07	4039.9
3.21	1.37	2.32	8006.47
0.88	2.04	1.36	946.17
2.42	0.42	0.95	3017.64
0.12	2.22	2.85	920.7
1.0	-0.17	-1.03	250.39
3.45	-1.32	-0.99	18241.44
-0.05	3.32	3.23	7179.22
2.34	-0.72	3.12	4520.13
2.54	1.29	2.75	2784.59
2.35	2.42	3.02	1770.91
3.07	-1.44	2.49	11832.18
2.48	-0.21	1.71	4326.65
0.08	-0.58	0.69	50.23
2.0	1.68	-0.95	1962.8
0.25	2.94	1.44	6021.51
-0.39	-0.36	1.53	226.12
-0.8	2.34	1.29	2045.96
2.03	-0.61	-0.45	2309.38
1.12	2.46	2.65	1304.58
1.59	2.88	3.45	2363.09
0.28	3.42	2.02	10486.28
-1.31	3.46	2.33	9611.55
0.15	2.44	2.03	2126.69
0.7	3.16	1.63	7699.25
1.49	0.39	3.2	1264.51
-0.79	2.76	2.51	3071.27
1.99	-0.32	1.31	1980.48
-0.59	1.44	1.26	188.14
-0.69	1.11	1.62	58.1
-0.41	0.51	0.59	24.8
2.26	0.3	-0.65	2368.14
1.89	-1.09	2.82	2444.99
2.74	1.88	-0.81	5058.17
0.17	0.03	-0.19	5.27
3.31	-0.13	-1.28	12464.97
-0.09	0.75	0.34	61.24
3.13	3.4	2.29	12695.62
1.8	0.88	-1.4	1030.42
0.62	-0.51	-0.25	108.44
1.88	-1.02	2.44	2275.0
2.28	1.68	-0.4	2278.4
2.17	2.81	-0.12	6791.01
1.34	0.7	-0.2	167.85
-0.16	-1.18	-0.69	585.08
1.93	1.97	2.74	439.94
3.22	0.95	-0.03	8962.51
-0.68	2.99	2.59	4678.04
1.7	2.58	1.21	2978.92
3.45	0.21	2.56	14311.06
2.46	1.06	-0.51	2760.61
1.01	0.59	-1.02	205.84
0.23	1.43	3.36	363.37
-1.05	1.69	-0.26	1010.2
3.05	-0.01	1.91	9042.26
0.67	2.47	1.37	2648.9
0.81	-1.13	3.42	782.88
1.62	1.52	0.19	572.23
1.92	0.28	0.26	1165.02
-0.03	2.53	2.86	1896.83
-0.58	1.85	0.73	957.27
-0.46	2.18	0.07	2583.47
-0.37	3.11	-0.24	10715.23
1.59	2.74	-0.02	5674.34
-1.39	2.53	-0.35	4601.27
1.66	1.22	-0.3	556.13
1.48	-1.03	3.27	1529.46
1.84	0.44	-0.52	919.6
2.73	0.49	1.67	5055.91
0.67	-0.83	-1.16	508.86
-1.0	2.33	3.04	753.34
0.89	0.55	-1.26	250.22
0.17	1.75	1.59	514.3
1.3	-0.88	3.5	1407.0
-0.87	0.51	0.67	26.63
0.72	-1.47	3.14	497.42
-1.32	-0.68	1.85	787.55
2.25	-1.11	2.89	4090.85
0.5	1.89	-0.2	1692.88
-0.13	0.16	3.05	918.73
-1.36	-0.16	0.46	429.63
3.45	-1.41	-0.17	18199.82
-0.66	2.05	3.2	364.99
2.48	0.18	2.54	4196.24
-1.3	0.12	3.03	1161.94
0.3	-0.84	3.46	849.04
-0.81	0.5	2.89	702.92
3.1	0.9	2.32	7818.84
0.56	1.42	0.57	331.99
0.84	0.66	-0.37	65.25
-0.32	-0.55	0.72	64.14
0.12	1.44	3.19	328.84
0.07	0.42	-0.78	109.9
-1.3	1.59	0.19	553.31
2.82	3.05	1.47	8545.67
0.0	-0.62	-1.18	286.8
1.29	1.25	2.12	48.38
0.36	0.45	-0.76	103.62
-1.26	1.35	-0.92	763.01
1.63	2.84	-0.53	7395.57
2.4	-0.04	1.6	3622.53
0.69	0.12	0.36	25.5
1.67	1.38	3.18	361.81
-0.49	1.94	-0.56	2161.42
1.76	1.62	-1.22	1697.23
-1.42	-0.53	0.54	663.33
-0.81	-0.56	2.57	662.73
0.62	3.26	1.34	9458.11
-0.49	1.72	1.16	545.17
-0.07	0.77	0.03	91.42
1.83	1.18	1.75	483.92
-0.79	1.29	-1.25	896.83
3.23	3.0	0.32	13068.01
2.66	0.73	2.55	4436.36
0.95	0.38	-0.52	71.83
-1.11	2.95	2.06	4715.65
-1.09	-1.38	0.91	768.43
1.52	-0.02	2.05	964.47
3.06	0.27	1.69	8535.63
1.1	-0.5	-0.64	373.88
0.9	-0.18	0.57	128.31
1.93	2.35	2.36	1191.86
1.58	-1.11	2.63	1500.81
0.12	1.49	-0.96	1230.06
-0.53	2.31	-0.74	4107.68
3.24	2.36	1.44	8334.28
0.93	-0.55	2.88	866.95
3.42	-0.14	2.83	14807.03
0.79	0.52	3.42	993.36
-1.47	1.04	2.57	353.28
2.99	2.75	3.28	5672.74
-0.97	2.57	1.17	3225.56
2.54	0.76	-0.55	3369.01
2.6	1.92	-1.08	4617.82
1.89	0.05	2.98	2128.76
3.23	2.6	1.9	8504.93
0.22	-0.52	1.91	304.06
1.66	3.17	2.54	5660.68
2.02	0.5	-0.89	1413.18
0.37	1.7	0.49	821.22
0.14	0.43	0.2	17.93
0.45	1.43	0.83	298.76
2.99	2.79	0.45	9168.44
3.48	1.04	0.3	12322.62
-1.19	-1.1	3.09	995.72
0.46	1.56	3.46	287.77
-0.76	-0.39	1.23	214.84
0.6	0.53	2.47	482.49
-0.15	-1.24	0.09	375.29
1.76	2.67	1.01	3765.74
1.0	1.65	1.21	271.44
2.29	0.13	0.36	2629.59
2.45	2.62	-1.31	7830.94
1.42	1.26	2.19	93.75
1.8	1.32	-0.41	832.66
-0.35	1.31	2.81	262.6
0.77	1.25	0.49	158.32
1.25	2.21	0.18	2256.31
-0.28	0.24	-0.76	71.67
1.81	1.51	-0.46	1063.64
1.72	0.55	-1.13	785.97
-0.96	2.77	-1.03	7922.68
-1.21	3.07	0.57	8107.99
2.72	0.74	-0.33	4513.47
-0.89	2.06	1.6	864.31
-1.22	2.34	-1.26	4616.08
2.29	-0.35	-0.51	3172.89
1.1	-0.74	1.58	489.87
2.4	-1.22	0.91	4912.38
0.11	3.44	3.11	8791.92
0.01	-0.49	3.5	1089.91
-0.09	2.96	1.19	6609.31
1.62	1.63	1.78	176.56
-1.21	0.44	1.5	280.74
-1.5	-0.71	-0.45	976.36
-0.73	-0.22	-0.8	133.15
1.43	-0.29	1.1	650.23
-0.2	3.09	-0.79	11623.69
-0.5	2.24	2.0	1310.39
0.63	1.97	2.38	473.81
3.46	-0.05	-0.02	14459.09
0.19	2.04	0.98	1415.56
1.77	1.25	3.13	600.89
1.23	2.63	1.98	2564.8
2.52	0.47	0.21	3460.51
-1.23	-0.8	-0.44	659.8
1.59	-1.19	0.74	1433.28
0.04	-0.39	2.57	602.81
2.0	1.02	-0.87	1254.0
1.66	2.96	0.52	6800.85
0.67	-1.37	3.16	501.2
1.12	2.29	0.65	2219.5
2.38	2.63	0.88	4569.74
3.47	0.11	-1.42	14446.62
1.78	-1.47	0.14	2566.59
1.49	-0.01	0.42	516.23
0.59	1.02	0.54	70.35
0.49	2.1	1.05	1476.35
3.38	3.22	-0.29	18101.96
-1.35	-0.22	-0.04	424.97
3.28	1.74	2.05	8234.47
3.36	2.49	-0.95	12863.48
0.62	3.05	1.06	7508.77
-0.84	-0.5	-0.61	224.94
1.27	1.39	2.61	51.15
0.94	-0.62	2.76	793.06
1.02	0.21	0.89	141.14
1.76	0.36	1.51	940.98
2.17	-0.21	3.18	3405.78
2.28	-0.81	0.51	3617.14
-1.43	0.06	-1.43	606.29
-0.4	1.48	2.46	183.7
-0.43	0.61	0.34	20.37
1.95	-0.62	1.0	1997.27
-1.03	2.06	-0.1	1991.75
1.58	2.69	3.48	1417.77
1.6	1.93	0.97	799.86
2.09	3.2	1.6	7607.43
2.15	1.0	-1.28	1833.41
-1.45	-0.72	1.81	972.43
2.03	-0.85	1.91	2616.48
3.34	1.8	3.12	8760.28
-0.03	3.17	2.49	6723.79
0.39	1.31	-0.55	648.06
-0.76	2.34	0.04	3270.07
2.83	1.88	-0.99	5807.48
0.99	-0.03	2.22	595.53
2.17	1.69	1.81	1022.65
3.26	-0.92	2.34	13566.58
0.28	2.7	-0.81	7251.69
3.06	-1.1	0.09	11082.79
0.04	1.23	3.39	504.22
0.44	2.14	2.63	760.55
0.46	-0.04	-0.18	11.0
-0.53	-0.92	3.25	727.97
0.07	-1.4	-1.44	1360.0
-0.4	3.06	3.41	4391.74
-0.76	2.85	3.32	2829.3
-0.35	-0.82	1.61	181.87
0.13	-0.74	-0.46	162.6
0.41	0.64	0.07	34.28
-0.72	2.93	-0.24	8376.15
3.42	2.68	2.53	10302.71
2.33	0.6	-0.72	2450.4
0.85	0.74	0.51	0.26
2.04	1.19	0.92	908.77
-1.21	1.92	2.7	123.81
-0.79	0.75	2.0	211.49
-0.66	1.62	-1.45	1803.49
-0.76	-0.23	-0.76	135.91
2.64	-0.79	1.54	6110.92
2.65	-1.32	0.59	7100.64
0.98	-0.26	-0.14	154.84
2.08	3.22	1.85	7384.82
1.08	0.78	0.38	20.2
1.0	2.22	-0.7	3318.22
2.19	0.19	1.75	2417.43
-0.82	-0.71	-0.64	328.24
1.08	1.22	-0.81	528.61
0.95	-1.29	2.18	512.57
2.23	3.05	1.97	5752.03
-0.42	1.8	-0.56	1710.26
0.89	0.37	-1.16	186.42
-1.23	-0.07	1.76	564.71
1.72	1.42	2.84	305.19
3.03	-0.41	-1.32	9426.09
0.67	2.94	-0.2	8445.36
1.71	2.62	2.67	1771.68
-0.84	1.63	0.29	649.46
1.49	-1.32	1.87	1260.48
1.17	1.16	0.41	91.95
0.8	1.83	0.14	1172.04
0.49	0.35	-0.65	61.57
2.51	2.7	0.97	5295.48
-0.77	0.89	1.33	40.91
3.29	1.7	0.89	8730.65
3.37	1.84	1.19	9545.53
0.2	2.79	1.56	4634.04
-1.05	1.42	-0.98	912.3
-0.55	0.06	1.59	260.83
1.83	1.31	2.45	470.36
-1.02	1.33	0.07	301.2
2.36	2.25	0.85	2879.9
2.29	0.89	2.21	2098.54
1.19	1.52	1.25	113.83
1.21	-0.38	1.87	639.79
-0.6	-1.27	2.89	436.5
0.71	-0.94	0.24	253.81
0.31	1.18	-0.65	535.13
-0.7	-0.55	2.25	492.73
-0.01	-0.7	-0.28	112.21
-0.87	0.5	3.13	839.79
-0.5	-0.92	-1.17	549.41
-0.5	2.28	3.46	718.18
0.48	3.19	0.55	10147.17
1.42	-1.14	0.13	1137.84
-1.16	-0.04	3.17	1201.61
1.96	-1.26	1.69	2609.71
2.77	-1.09	1.4	7690.83
1.14	-0.57	0.42	352.93
0.85	1.02	3.34	537.69
3.38	2.56	2.68	9366.33
2.75	3.14	-0.52	12737.1
3.19	0.08	1.95	10576.52
-0.77	-1.01	1.45	282.58
1.31	1.59	2.27	8.7
0.57	-0.94	-1.19	593.93
1.83	3.47	0.54	13235.33
-0.71	1.8	1.1	629.46
-1.19	0.63	3.35	938.81
0.15	3.08	0.88	8346.89
1.98	1.88	0.35	1432.1
-0.79	-0.35	1.33	245.72
2.01	-1.05	2.65	2835.61
0.09	2.34	3.38	985.55
1.38	0.67	2.6	615.35
1.23	1.33	-1.34	970.03
-0.37	1.07	-1.48	777.96
-0.02	1.54	-0.36	984.53
-0.75	3.32	0.12	12655.06
-0.25	2.16	0.44	2228.43
1.73	0.58	0.68	594.72
-0.5	0.7	-1.46	402.84
-0.91	3.46	0.44	14000.17
-1.12	-1.32	-1.01	1430.2
1.94	0.63	2.64	1486.12
1.78	1.27	-0.87	977.55
-0.37	3.42	1.66	11158.54
-0.97	-1.28	2.52	580.04
0.1	-0.26	0.08	9.7
2.57	2.28	-0.57	5202.02
0.45	-1.29	1.98	238.28
-0.2	0.24	3.02	883.6
-0.01	-0.9	0.35	106.81
0.53	-0.52	2.93	774.02
-1.24	2.62	2.6	1943.31
-0.55	-1.42	2.87	377.82
1.79	1.13	2.76	650.79
3.43	1.12	2.02	11395.92
2.27	3.48	0.53	13698.19
1.53	2.36	0.27	2810.74
-0.68	1.73	3.11	165.41
0.01	-0.41	3.14	903.01
-1.25	1.47	-1.12	1082.57
3.21	2.03	2.17	7232.62
-1.33	-1.32	3.11	1151.97
0.08	-1.47	3.03	300.46
1.99	-0.57	2.44	2502.99
2.56	3.23	2.87	6831.78
3.38	-0.5	0.69	14246.41
0.92	3.14	-1.45	13321.35
2.2	0.77	-0.92	1886.87
2.12	2.16	2.92	852.25
-0.43	-0.04	-0.65	50.64
1.94	-0.78	0.67	2068.86
1.81	0.49	3.47	1820.38
2.36	-0.12	1.18	3376.12
-0.02	-0.55	-1.02	208.64
2.44	-0.47	3.29	5072.44
-0.66	-0.66	-0.4	195.37
-0.03	-0.28	-1.0	126.88
1.33	-0.61	1.46	686.97
2.03	-1.11	-0.23	2955.52
2.71	-0.95	1.84	6973.83
0.39	0.66	0.9	47.85
3.46	0.54	3.15	13891.46
0.34	0.39	1.0	80.23
1.02	0.0	2.83	910.13
-0.25	3.14	-0.93	12594.79
1.54	0.27	0.49	459.89
2.43	1.2	1.48	2215.85
2.35	-0.12	-0.04	3187.15
-0.73	2.67	-1.01	7086.67
0.08	1.01	1.3	109.4
3.02	3.16	-0.41	14368.23
3.18	-1.05	-0.92	12877.92
0.83	-0.3	0.86	158.8
0.81	2.09	2.13	707.74
1.9	-1.25	1.31	2374.21
1.33	1.47	1.66	34.35
1.23	-1.31	-0.9	1486.66
2.41	3.4	-0.55	15252.85
0.24	2.56	2.25	2481.31
-0.62	2.03	-0.29	2220.09
2.88	2.79	3.02	5306.25
0.71	-1.29	3.36	614.82
1.17	-0.66	1.61	552.35
0.28	0.73	2.14	301.33
0.37	3.43	-0.48	16084.51
3.01	2.33	0.3	7165.8
2.01	-1.17	1.92	2750.61
2.83	3.48	2.28	11724.27
-1.34	-1.18	2.02	935.04
-0.86	-0.4	3.41	1191.54
1.87	0.87	-0.01	749.65
1.82	2.67	3.05	1708.47
